Accelerometer-X,Accelerometer-Y,Accelerometer-Z,Gyroscope-X,Gyroscope-Y,Gyroscope-Z,Magnetometer-X,Magnetometer-Y,Magnetometer-Z,Barometer-pressure,Orientation-S,Orientation-X,Orientation-Y,Orientation-Z,Accelerometer-X,Accelerometer-Y,Accelerometer-Z,Gyroscope-X,Gyroscope-Y,Gyroscope-Z,Magnetometer-X,Magnetometer-Y,Magnetometer-Z,Barometer-pressure,Orientation-S,Orientation-X,Orientation-Y,Orientation-Z,Accelerometer-X,Accelerometer-Y,Accelerometer-Z,Gyroscope-X,Gyroscope-Y,Gyroscope-Z,Magnetometer-X,Magnetometer-Y,Magnetometer-Z,Barometer-pressure,Orientation-S,Orientation-X,Orientation-Y,Orientation-Z,jump
-9.790958,-0.126272,0.797915,-0.126429,-0.010790,0.000000,43.555393,2.489689,15.186009,4635731894808346600.000000,-0.748525,-0.023240,-0.659489,0.065150,-9.486385,1.180418,-1.998118,-0.041828,-0.011068,-0.065157,36.597794,-22.083193,18.652912,4635727384555814900.000000,0.497067,-0.329242,0.720322,0.354485,-9.701533,-1.178615,-0.655848,-0.016316,-0.009320,-0.014954,39.246803,23.051879,2.663617,4635729425202151400.000000,-0.394002,-0.543185,-0.471684,0.572038,0
-9.851375,-0.191744,0.738109,-0.121822,-0.026054,0.000313,43.541445,2.407826,15.186009,4635731894808346600.000000,-0.748595,-0.022889,-0.659453,0.064833,-9.521774,0.971676,-2.031558,-0.034307,-0.016471,-0.062016,36.669598,-22.221670,18.652912,4635727384555814900.000000,0.497166,-0.329483,0.720147,0.354480,-9.696032,-1.198471,-0.659200,-0.015248,-0.009613,-0.014954,39.361898,23.071993,2.769601,4635729425202151400.000000,-0.394001,-0.543107,-0.471730,0.572074,0
-9.797758,-0.183111,0.831316,-0.130237,-0.031755,0.002945,43.653675,2.356029,15.186009,4635731894808346600.000000,-0.748682,-0.022518,-0.659401,0.064485,-9.496130,0.845490,-2.033508,-0.019802,-0.016642,-0.056334,36.768700,-22.515368,18.658041,4635727249220277200.000000,0.497275,-0.329679,0.719999,0.354445,-9.692678,-1.217386,-0.668052,-0.016503,-0.009613,-0.013405,39.414351,23.071993,2.961553,4635729425202151400.000000,-0.395368,-0.541905,-0.473068,0.571165,0
-9.643242,-0.190260,0.930731,-0.139355,-0.016282,0.007477,43.657249,2.331007,15.214605,4635731894808346600.000000,-0.748728,-0.022136,-0.659399,0.064096,-9.491506,0.979545,-2.021301,-0.007262,-0.017817,-0.054924,36.666136,-22.590274,18.701017,4635727062433267700.000000,0.497410,-0.329828,0.719875,0.354367,-9.666117,-1.158764,-0.680261,-0.020964,-0.008839,-0.013592,39.240631,23.125115,2.944399,4635729425202151400.000000,-0.395383,-0.541822,-0.473126,0.571186,0
-9.589960,-0.193230,0.850341,-0.142506,-0.014251,0.009666,43.665882,2.270577,15.312261,4635731894808346600.000000,-0.748724,-0.022228,-0.659388,0.064235,-9.513473,1.130161,-1.993712,-0.007798,-0.017154,-0.056441,36.519424,-22.390570,18.750572,4635727062433267700.000000,0.497545,-0.329984,0.719751,0.354286,-9.638350,-1.170701,-0.683615,-0.023980,-0.010869,-0.010787,39.111585,23.145237,2.855598,4635729425202151400.000000,-0.395415,-0.541735,-0.473181,0.571200,0
-9.607226,-0.165842,0.813431,-0.141308,-0.015605,0.014016,43.712331,2.317026,15.352744,4635731894808346600.000000,-0.748770,-0.021857,-0.659388,0.063820,-9.474898,1.061553,-1.980774,-0.021577,-0.011023,-0.056783,36.584126,-22.205997,18.709553,4635727062433267700.000000,0.497641,-0.330180,0.719617,0.354239,-9.622789,-1.290337,-0.701318,-0.023018,-0.011750,-0.007290,39.203177,23.092128,2.832118,4635729425202151400.000000,-0.395454,-0.541654,-0.473225,0.571213,0
-9.635810,-0.175965,0.866129,-0.144877,-0.002709,0.011124,43.774556,2.454284,15.255085,4635731894808346600.000000,-0.748780,-0.021475,-0.659429,0.063407,-9.476120,1.017611,-1.981505,-0.023734,-0.008994,-0.055544,36.714011,-22.156437,18.570875,4635727062433267700.000000,0.497720,-0.330395,0.719479,0.354208,-9.663689,-1.312905,-0.716881,-0.020882,-0.013299,-0.004085,39.255654,23.071993,2.894076,4635729425202151400.000000,-0.395500,-0.541580,-0.473254,0.571228,0
-9.744184,-0.151551,0.780681,-0.152927,-0.002683,0.011489,43.607231,2.464709,15.161002,4635731894808346600.000000,-0.748791,-0.021064,-0.659472,0.062967,-9.466600,1.074252,-1.912171,-0.019953,-0.009165,-0.055544,36.725732,-22.156437,18.457594,4635727062433267700.000000,0.497803,-0.330603,0.719346,0.354168,-9.689321,-1.368143,-0.675986,-0.017972,-0.012337,-0.001656,39.197058,23.125094,2.917569,4635729269513452500.000000,-0.395543,-0.541517,-0.473272,0.571242,0
-9.832023,-0.127138,0.727381,-0.156887,-0.013000,0.015710,43.473545,2.225946,15.104130,4635731894808346600.000000,-0.748831,-0.020650,-0.659483,0.062504,-9.449744,1.017867,-1.865777,-0.023328,-0.006303,-0.055095,36.785764,-22.228199,18.580615,4635727062433267700.000000,0.497883,-0.330800,0.719224,0.354119,-9.683828,-1.329696,-0.623801,-0.010896,-0.008652,-0.000294,39.173557,23.145237,2.855621,4635729210453786600.000000,-0.395566,-0.541478,-0.473277,0.571260,0
-9.804036,-0.113439,0.762512,-0.159779,-0.016022,0.014642,43.468171,1.915972,15.169920,4635731894808346600.000000,-0.748880,-0.020224,-0.659486,0.062036,-9.495408,0.909204,-1.885068,-0.022773,-0.003204,-0.051335,36.963289,-22.327341,18.750572,4635727062433267700.000000,0.497940,-0.331007,0.719106,0.354085,-9.733569,-1.253094,-0.592671,-0.008545,-0.006703,-0.000774,39.288603,22.977091,2.832118,4635729210453786600.000000,-0.395578,-0.541446,-0.473280,0.571279,0
-9.778130,-0.132784,0.823539,-0.162227,-0.012898,0.014511,43.605420,1.926927,15.275953,4635731894808346600.000000,-0.748919,-0.019790,-0.659499,0.061562,-9.504437,0.846205,-1.917799,-0.018050,-0.002307,-0.045203,36.905113,-22.219606,18.709530,4635727062433267700.000000,0.497992,-0.331186,0.719006,0.354048,-9.736018,-1.206402,-0.594804,-0.007771,-0.005635,-0.002617,39.217220,23.081421,2.761328,4635729210453786600.000000,-0.395583,-0.541415,-0.473287,0.571300,0
-9.785270,-0.169406,0.856015,-0.165432,-0.006590,0.017272,43.662312,2.149654,15.112535,4635731894808346600.000000,-0.748942,-0.019356,-0.659531,0.061070,-9.502490,0.869198,-1.963445,-0.014954,-0.001966,-0.040481,36.684668,-22.004292,18.647782,4635727062433267700.000000,0.498041,-0.331344,0.718918,0.354010,-9.711606,-1.178631,-0.633552,-0.010574,-0.006115,-0.003204,38.996613,23.198320,2.805236,4635729210453786600.000000,-0.395593,-0.541376,-0.473301,0.571318,0
