Accelerometer-X,Accelerometer-Y,Accelerometer-Z,Gyroscope-X,Gyroscope-Y,Gyroscope-Z,Magnetometer-X,Magnetometer-Y,Magnetometer-Z,Barometer-pressure,Orientation-S,Orientation-X,Orientation-Y,Orientation-Z,Accelerometer-X,Accelerometer-Y,Accelerometer-Z,Gyroscope-X,Gyroscope-Y,Gyroscope-Z,Magnetometer-X,Magnetometer-Y,Magnetometer-Z,Barometer-pressure,Orientation-S,Orientation-X,Orientation-Y,Orientation-Z,Accelerometer-X,Accelerometer-Y,Accelerometer-Z,Gyroscope-X,Gyroscope-Y,Gyroscope-Z,Magnetometer-X,Magnetometer-Y,Magnetometer-Z,Barometer-pressure,Orientation-S,Orientation-X,Orientation-Y,Orientation-Z,jump
-9.775167,-0.458824,-0.442430,-0.060076,-0.004089,-0.004715,41.872617,-1.768850,20.501993,4635731572685799400.000000,-0.704001,0.069503,-0.705326,-0.045474,-9.576326,0.667591,-1.549577,0.004206,-0.003071,-0.004706,37.716300,-20.474106,18.756672,4635727491929997300.000000,-0.554601,0.332330,-0.684228,-0.337352,-9.682523,0.079402,-0.675512,-0.022431,-0.002316,-0.014586,41.324326,16.846109,11.426129,4635729210453786600.000000,0.554430,0.410900,0.609311,-0.390524,0
-9.743601,-0.436503,-0.479052,-0.064607,-0.010208,-0.003128,41.852906,-1.783504,20.297078,4635731572685799400.000000,-0.704005,0.069720,-0.705288,-0.045663,-9.577089,0.636308,-1.538133,0.005474,-0.001636,-0.002637,37.830742,-20.463046,18.613243,4635727491929997300.000000,-0.554622,0.332325,-0.684219,-0.337341,-9.680470,0.103709,-0.651097,-0.024208,-0.000359,-0.020465,41.226559,16.929509,11.355044,4635729210453786600.000000,0.554448,0.410781,0.609376,-0.390522,0
-9.724245,-0.415052,-0.480280,-0.067034,-0.016648,0.000885,41.966590,-1.733451,20.234818,4635731572685799400.000000,-0.704027,0.069930,-0.705231,-0.045872,-9.550392,0.659200,-1.531649,0.005208,-0.001569,-0.001569,37.701065,-20.429470,18.671203,4635727491929997300.000000,-0.554642,0.332317,-0.684211,-0.337333,-9.680470,0.079405,-0.657146,-0.027233,0.003554,-0.029359,41.283270,17.004799,11.330524,4635729210453786600.000000,0.554447,0.410639,0.609470,-0.390526,0
-9.712040,-0.415052,-0.441567,-0.065599,-0.016022,0.003905,42.066711,-1.768825,20.313576,4635731572685799400.000000,-0.704047,0.070127,-0.705178,-0.046086,-9.528258,0.678651,-1.519442,0.003204,0.000634,-0.000501,37.541208,-20.525967,18.866521,4635727491929997300.000000,-0.554650,0.332314,-0.684207,-0.337330,-9.690623,0.012330,-0.649047,-0.023330,0.008714,-0.037195,41.358561,16.956207,11.409689,4635729210453786600.000000,0.554414,0.410494,0.609582,-0.390550,0
-9.725096,-0.399894,-0.417154,-0.065341,-0.023538,0.007735,42.031343,-1.783535,20.430141,4635731572685799400.000000,-0.704088,0.070309,-0.705104,-0.046312,-9.546948,0.695822,-1.520201,0.003772,0.001569,-0.000567,37.591907,-20.599613,18.854368,4635727491929997300.000000,-0.554657,0.332311,-0.684206,-0.337324,-9.692678,-0.050767,-0.687606,-0.019766,0.006060,-0.040230,41.381045,16.943876,11.507356,4635729210453786600.000000,0.554376,0.410346,0.609688,-0.390594,0
-9.738558,-0.388535,-0.387687,-0.064531,-0.041254,0.009171,41.945891,-1.667767,20.382565,4635731572685799400.000000,-0.704182,0.070479,-0.704979,-0.046542,-9.551914,0.695822,-1.499996,0.001437,0.003337,-0.001635,37.717424,-20.548513,18.607202,4635727491929997300.000000,-0.554657,0.332320,-0.684204,-0.337320,-9.702830,-0.040732,-0.705974,-0.017450,0.011559,-0.041478,41.383099,17.004790,11.523788,4635729210453786600.000000,0.554318,0.410208,0.609806,-0.390637,0
-9.712041,-0.428104,-0.325806,-0.064273,-0.049061,0.006777,41.931172,-1.574755,20.284911,4635731572685799400.000000,-0.704298,0.070652,-0.704830,-0.046765,-9.578601,0.715269,-1.509508,-0.001635,0.005908,-0.001002,37.751018,-20.469544,18.625379,4635727491929997300.000000,-0.554645,0.332337,-0.684204,-0.337322,-9.735342,-0.097535,-0.677573,-0.015314,0.011041,-0.042546,41.444009,17.027272,11.594853,4635729210453786600.000000,0.554256,0.410073,0.609920,-0.390690,0
-9.714989,-0.463881,-0.253408,-0.061253,-0.035764,0.004273,41.945897,-1.711152,20.313547,4635731572685799400.000000,-0.704377,0.070828,-0.704720,-0.046971,-9.620190,0.700036,-1.570541,-0.002703,0.008110,0.001701,37.706402,-20.525936,18.918337,4635727491929997300.000000,-0.554621,0.332352,-0.684212,-0.337330,-9.741508,-0.089562,-0.681559,-0.014954,0.011570,-0.044503,41.456341,17.029327,11.609241,4635729210453786600.000000,0.554189,0.409933,0.610038,-0.390746,0
-9.779820,-0.468933,-0.247097,-0.056096,-0.024457,0.004273,41.931172,-1.904355,20.394778,4635731572685799400.000000,-0.704424,0.070994,-0.704643,-0.047160,-9.599237,0.697331,-1.612132,-0.003772,0.009046,0.001503,37.672047,-20.644982,18.900214,4635727491929997300.000000,-0.554593,0.332371,-0.684221,-0.337339,-9.771960,-0.146357,-0.673464,-0.014066,0.011750,-0.046639,41.385287,17.151137,11.528034,4635729210453786600.000000,0.554116,0.409791,0.610159,-0.390810,0
-9.866526,-0.496291,-0.268563,-0.047036,-0.039888,0.003831,41.976208,-1.803344,20.211271,4635731661532975100.000000,-0.704519,0.071130,-0.704524,-0.047325,-9.603009,0.687832,-1.649508,-0.004273,0.006277,0.000000,37.672047,-20.595089,18.762779,4635727491929997300.000000,-0.554574,0.332393,-0.684220,-0.337350,-9.747678,-0.199299,-0.681558,-0.013886,0.010861,-0.044334,41.299836,17.307774,11.440527,4635729210453786600.000000,0.554049,0.409654,0.610274,-0.390870,0
