Accelerometer-X,Accelerometer-Y,Accelerometer-Z,Gyroscope-X,Gyroscope-Y,Gyroscope-Z,Magnetometer-X,Magnetometer-Y,Magnetometer-Z,Barometer-pressure,Orientation-S,Orientation-X,Orientation-Y,Orientation-Z,Accelerometer-X,Accelerometer-Y,Accelerometer-Z,Gyroscope-X,Gyroscope-Y,Gyroscope-Z,Magnetometer-X,Magnetometer-Y,Magnetometer-Z,Barometer-pressure,Orientation-S,Orientation-X,Orientation-Y,Orientation-Z,Accelerometer-X,Accelerometer-Y,Accelerometer-Z,Gyroscope-X,Gyroscope-Y,Gyroscope-Z,Magnetometer-X,Magnetometer-Y,Magnetometer-Z,Barometer-pressure,Orientation-S,Orientation-X,Orientation-Y,Orientation-Z,jump
-9.700791,-1.183167,0.930906,-0.548587,0.004356,-0.057155,41.083830,18.552110,-0.271707,4635731465311617000.000000,-0.704926,-0.245628,-0.585194,0.316692,-9.682194,0.073294,-1.907850,-0.187374,-0.017857,-0.130008,37.883069,-12.720164,24.793236,4635727169807450100.000000,0.588774,-0.317842,0.696747,0.258584,-9.681346,1.741812,-0.607257,-0.431982,0.182479,-0.071327,42.964952,8.624653,-11.532253,4635728673582874600.000000,-0.234220,-0.684293,-0.284484,0.629248,0
-9.546484,-1.092382,0.990043,-0.528292,0.004049,-0.026807,41.062039,18.512707,-0.328651,4635731465311617000.000000,-0.705401,-0.243930,-0.586027,0.315405,-9.642081,0.151751,-1.927044,-0.170896,-0.021208,-0.130774,37.821903,-12.805608,24.737333,4635727169807450100.000000,0.588703,-0.318689,0.696310,0.258880,-9.681590,1.997782,-0.636779,-0.548018,0.184070,-0.103295,42.877751,8.679219,-11.450544,4635728673582874600.000000,-0.235236,-0.684094,-0.286424,0.628204,0
-9.403450,-0.866707,0.918054,-0.510684,-0.034019,0.018845,41.837326,18.624422,-0.235689,4635731465311617000.000000,-0.706006,-0.242345,-0.586676,0.314063,-9.589757,0.181343,-2.009087,-0.155636,-0.020910,-0.137032,37.647633,-12.845640,24.597918,4635727169807450100.000000,0.588658,-0.319516,0.695881,0.259116,-9.613452,1.854021,-0.639892,-0.666157,0.183373,-0.129650,42.804263,8.882513,-11.507349,4635728736038492200.000000,-0.236516,-0.683742,-0.288742,0.627044,0
-9.191848,-0.473897,0.813513,-0.509370,-0.102024,0.053956,42.952855,18.373681,-0.116134,4635731446035033100.000000,-0.706819,-0.240759,-0.587085,0.312688,-9.546189,0.167450,-2.120555,-0.133807,-0.030829,-0.142520,37.717502,-12.814320,24.573463,4635727169807450100.000000,0.588676,-0.320295,0.695443,0.259289,-9.589911,1.536650,-0.648984,-0.747690,0.170403,-0.157322,42.799156,9.076945,-11.441707,4635728780957057000.000000,-0.237970,-0.683236,-0.291337,0.625844,0
-8.860999,-0.479222,0.841696,-0.525502,-0.141761,0.067184,43.096191,17.717614,-0.284846,4635731357937434600.000000,-0.707758,-0.239106,-0.587381,0.311273,-9.563651,0.188301,-2.033382,-0.101771,-0.036314,-0.141912,37.916227,-12.936452,24.512466,4635727139088615400.000000,0.588751,-0.320987,0.695027,0.259377,-9.623416,1.311563,-0.687596,-0.794633,0.154283,-0.179153,42.848851,9.235634,-11.145019,4635728780957057000.000000,-0.239521,-0.682606,-0.294101,0.624646,0
-8.635016,-0.584390,1.140921,-0.533417,-0.086739,0.071374,42.820441,17.239044,-0.379995,4635731357937434600.000000,-0.708572,-0.237510,-0.587842,0.309769,-9.610718,0.106375,-2.000283,-0.082548,-0.033115,-0.148478,37.977230,-13.040911,24.540402,4635727062433267700.000000,0.588850,-0.321654,0.694631,0.259389,-9.693537,1.159976,-0.693833,-0.814451,0.139156,-0.187721,42.927198,9.436909,-10.929877,4635728780957057000.000000,-0.241121,-0.681898,-0.296922,0.623469,0
-8.746972,-0.738086,1.508077,-0.524954,0.041037,0.069732,42.765648,17.264382,-0.169395,4635731357937434600.000000,-0.709059,-0.236098,-0.588668,0.308161,-9.608962,0.153508,-2.015957,-0.067442,-0.039370,-0.159154,37.949307,-12.772358,24.606634,4635727062433267700.000000,0.588998,-0.322308,0.694220,0.259340,-9.800277,0.793467,-0.676517,-0.768692,0.126240,-0.181610,42.964949,9.533982,-10.832222,4635728656097362900.000000,-0.242617,-0.681203,-0.299588,0.622372,0
-9.266237,-0.670827,1.470293,-0.523473,0.107428,0.061630,42.851096,17.290745,0.078544,4635731357937434600.000000,-0.709367,-0.234756,-0.589692,0.306514,-9.561874,0.279020,-2.031681,-0.052949,-0.045016,-0.160681,37.879574,-12.557940,24.570001,4635727062433267700.000000,0.589183,-0.322925,0.693810,0.259252,-9.872668,0.275646,-0.763677,-0.659913,0.118664,-0.163202,42.970058,9.491396,-10.734563,4635728566208692200.000000,-0.243859,-0.680615,-0.301908,0.621408,0
-9.763024,-0.450199,1.124709,-0.534092,0.044408,0.032743,42.951850,17.044434,0.195878,4635731357937434600.000000,-0.709799,-0.233229,-0.590569,0.304986,-9.544462,0.299980,-2.171191,-0.050356,-0.056461,-0.170296,37.904000,-12.610248,24.472342,4635727062433267700.000000,0.589414,-0.323550,0.693360,0.259149,-9.902192,-0.095112,-0.936568,-0.513551,0.107733,-0.136424,42.970058,9.553007,-10.587220,4635728566208692200.000000,-0.244769,-0.680175,-0.303763,0.620627,0
-9.988759,-0.197862,0.973134,-0.562469,-0.069706,-0.007797,43.107443,16.864630,0.381532,4635731357937434600.000000,-0.710485,-0.231373,-0.591181,0.303617,-9.656065,0.446445,-2.230457,-0.050049,-0.065005,-0.186011,37.965023,-12.564890,24.402599,4635727062433267700.000000,0.589688,-0.324210,0.692868,0.259018,-9.891121,-0.356559,-0.977730,-0.360171,0.094022,-0.107139,42.970058,9.711692,-10.567349,4635728566208692200.000000,-0.245338,-0.679890,-0.305123,0.620047,0
