Accelerometer-X,Accelerometer-Y,Accelerometer-Z,Gyroscope-X,Gyroscope-Y,Gyroscope-Z,Magnetometer-X,Magnetometer-Y,Magnetometer-Z,Barometer-pressure,Orientation-S,Orientation-X,Orientation-Y,Orientation-Z,Accelerometer-X,Accelerometer-Y,Accelerometer-Z,Gyroscope-X,Gyroscope-Y,Gyroscope-Z,Magnetometer-X,Magnetometer-Y,Magnetometer-Z,Barometer-pressure,Orientation-S,Orientation-X,Orientation-Y,Orientation-Z,Accelerometer-X,Accelerometer-Y,Accelerometer-Z,Gyroscope-X,Gyroscope-Y,Gyroscope-Z,Magnetometer-X,Magnetometer-Y,Magnetometer-Z,Barometer-pressure,Orientation-S,Orientation-X,Orientation-Y,Orientation-Z,jump
-9.204221,0.505483,2.263671,0.598627,-0.008503,0.111973,42.152164,-18.892403,4.548221,4635730928440705000.000000,0.675244,-0.268553,0.596825,0.340185,-9.440362,-0.404100,-1.745477,-0.028409,0.268121,0.203529,44.413317,-14.368114,-1.505731,4635726418188173300.000000,0.284276,-0.698092,0.347328,0.557869,-9.853512,-0.843830,-0.575886,0.348457,-0.169757,0.148074,40.538649,17.355554,12.036164,4635727814052544500.000000,-0.575574,-0.351632,-0.630653,0.383857,0
-9.103996,0.463723,2.353777,0.609940,0.012662,0.113435,42.093378,-18.909267,4.685708,4635730928440705000.000000,0.675711,-0.266608,0.597848,0.338988,-9.414601,-0.271165,-1.634355,-0.105457,0.291149,0.183823,44.270687,-14.292085,-1.189231,4635726418188173300.000000,0.283113,-0.698623,0.347960,0.557402,-9.852891,-0.812724,-0.588093,0.354438,-0.180571,0.164658,40.543546,17.239612,11.804559,4635727814052544500.000000,-0.575791,-0.352617,-0.629403,0.384679,0
-8.974470,0.353639,2.309415,0.624916,0.045398,0.109792,42.078918,-18.840644,4.871317,4635730928440705000.000000,0.676131,-0.264644,0.598989,0.337671,-9.390186,-0.191189,-1.677890,-0.200773,0.308946,0.160677,44.175810,-14.358689,-0.723912,4635726418188173300.000000,0.281699,-0.699340,0.348324,0.556992,-9.783335,-0.931095,-0.596028,0.354678,-0.185858,0.184439,40.641777,17.337846,11.836575,4635727814052544500.000000,-0.576051,-0.353644,-0.628110,0.385461,0
-8.810774,0.270778,2.177347,0.640080,0.072927,0.103804,42.147545,-18.755189,4.985806,4635730928440705000.000000,0.676485,-0.262721,0.600206,0.336302,-9.409216,-0.215694,-1.901844,-0.282769,0.316533,0.140029,44.242415,-14.520170,-0.747435,4635726227123205100.000000,0.280082,-0.700198,0.348445,0.556653,-9.688410,-1.057775,-0.581687,0.363514,-0.184737,0.206870,40.785534,17.441046,11.953519,4635727814052544500.000000,-0.576329,-0.354751,-0.626769,0.386209,0
-8.698695,0.266159,2.138700,0.655034,0.114860,0.098253,42.095747,-18.806988,5.083463,4635730928440705000.000000,0.676755,-0.260824,0.601551,0.334829,-9.466201,-0.350035,-2.135081,-0.322958,0.321990,0.129240,44.392998,-14.539018,-0.583123,4635726203439808500.000000,0.278365,-0.701128,0.348447,0.556342,-9.696008,-1.014153,-0.561541,0.382128,-0.181690,0.229487,40.858775,17.269549,11.743266,4635727814052544500.000000,-0.576605,-0.355966,-0.625370,0.386945,0
-8.630440,0.239149,2.116686,0.664842,0.171948,0.094628,41.951459,-18.951275,5.259568,4635730928440705000.000000,0.676907,-0.258957,0.603076,0.333223,-9.451229,-0.496520,-2.291009,-0.293600,0.322581,0.136729,44.269378,-14.463010,-0.311802,4635726203439808500.000000,0.276714,-0.702013,0.348537,0.555994,-9.848289,-0.905481,-0.561541,0.392808,-0.192827,0.252984,40.904285,17.078157,11.462523,4635727814052544500.000000,-0.577083,-0.357003,-0.624030,0.387440,0
-8.687053,0.182922,2.023647,0.666524,0.215461,0.094855,41.988850,-18.982512,5.376443,4635730928440705000.000000,0.676928,-0.257176,0.604706,0.331602,-9.394233,-0.599587,-2.274621,-0.230555,0.328282,0.146343,44.034649,-14.529582,-0.367646,4635726203439808500.000000,0.275215,-0.702822,0.348808,0.555546,-9.959699,-0.936885,-0.565806,0.402930,-0.194165,0.275924,40.833763,17.093088,11.213747,4635727814052544500.000000,-0.577432,-0.358366,-0.622494,0.388134,0
-8.801901,0.072881,1.825574,0.666524,0.251547,0.094207,42.005676,-18.972710,5.630926,4635730928440705000.000000,0.676871,-0.255411,0.606446,0.329900,-9.354918,-0.545220,-2.455169,-0.169087,0.319488,0.154055,44.083697,-14.767043,-0.628172,4635726203439808500.000000,0.273891,-0.703526,0.349232,0.555042,-10.003673,-1.052558,-0.588088,0.410780,-0.186315,0.297151,40.846560,17.148680,11.150214,4635727814052544500.000000,-0.577779,-0.359815,-0.620929,0.388783,0
-8.963197,0.029223,1.615628,0.675102,0.273074,0.087993,41.819416,-18.970304,5.923925,4635730842214030300.000000,0.676772,-0.253665,0.608246,0.328133,-9.253147,-0.504551,-2.803849,-0.117704,0.297406,0.158682,44.017135,-14.795373,-0.485469,4635726203439808500.000000,0.272738,-0.704113,0.349762,0.554531,-9.962791,-1.108161,-0.596031,0.418714,-0.178754,0.322971,40.936850,17.039790,11.230811,4635727814052544500.000000,-0.578135,-0.361359,-0.619327,0.389377,0
-9.163474,-0.014789,1.437540,0.676348,0.266359,0.083947,41.773735,-18.901698,6.128644,4635730821066522600.000000,0.676690,-0.251914,0.610019,0.326355,-9.230147,-0.305080,-2.931180,-0.079856,0.278659,0.154404,43.410560,-14.361097,-0.225030,4635726298935061500.000000,0.271733,-0.704618,0.350346,0.554015,-9.923069,-1.033366,-0.585955,0.419833,-0.180703,0.351166,41.103489,16.830714,11.145551,4635727814052544500.000000,-0.578606,-0.362862,-0.617738,0.389802,0
