Accelerometer-X,Accelerometer-Y,Accelerometer-Z,Gyroscope-X,Gyroscope-Y,Gyroscope-Z,Magnetometer-X,Magnetometer-Y,Magnetometer-Z,Barometer-pressure,Orientation-S,Orientation-X,Orientation-Y,Orientation-Z,Accelerometer-X,Accelerometer-Y,Accelerometer-Z,Gyroscope-X,Gyroscope-Y,Gyroscope-Z,Magnetometer-X,Magnetometer-Y,Magnetometer-Z,Barometer-pressure,Orientation-S,Orientation-X,Orientation-Y,Orientation-Z,Accelerometer-X,Accelerometer-Y,Accelerometer-Z,Gyroscope-X,Gyroscope-Y,Gyroscope-Z,Magnetometer-X,Magnetometer-Y,Magnetometer-Z,Barometer-pressure,Orientation-S,Orientation-X,Orientation-Y,Orientation-Z,jump
-9.564747,0.837266,-2.007059,0.00309,-0.00564,-0.014442,37.45997,-8.143643,26.758629,4.63583E+18,-0.680479,0.041618,-0.723767,-0.106664,-9.509567,-1.860338,-1.015063,0,0.013724,0.008545,42.267768,-9.228797,13.562425,4.63583E+18,-0.542235,0.517681,-0.550916,-0.366715,-9.546189,-1.684622,1.235883,-0.002222,-0.002393,-0.009442,40.02174,21.772651,5.182789,4.63583E+18,0.630677,0.226408,0.650782,-0.357028,0
-9.51673,0.835148,-2.009177,0.00836,0.006621,-0.01024,37.336595,-8.128821,26.839344,4.63583E+18,-0.680461,0.041566,-0.723807,-0.106532,-9.520851,-1.901586,-1.00193,0,0.012899,0.01052,42.195247,-9.386778,13.2916,4.63583E+18,-0.54212,0.517786,-0.550954,-0.366679,-9.547168,-1.684622,1.270549,-0.003119,-0.005426,-0.007477,40.082261,21.857123,5.254541,4.63583E+18,0.630701,0.226334,0.650775,-0.357045,0
-9.519655,0.842311,-1.991927,0.009613,0.014698,-0.007407,37.293617,-8.214267,26.999341,4.63583E+18,-0.680417,0.04151,-0.72387,-0.106408,-9.544341,-1.825373,-1.034856,0,0.01183,0.013643,42.358034,-9.625363,13.1002,4.63583E+18,-0.542003,0.517882,-0.550996,-0.366652,-9.561332,-1.687557,1.278842,-0.001794,-0.006323,-0.007391,39.990942,21.930366,5.175939,4.63583E+18,0.630726,0.226262,0.650763,-0.357067,0
-9.559198,0.832224,-1.972556,0.010055,0.007522,-0.002507,37.323877,-8.299714,26.983121,4.63583E+18,-0.680383,0.041493,-0.72391,-0.106352,-9.568756,-1.818903,-1.037629,-0.002962,0.012737,0.010924,42.439595,-9.497169,13.43611,4.63583E+18,-0.541882,0.517993,-0.55103,-0.366625,-9.593065,-1.717335,1.248086,0.002136,-0.00517,-0.006238,39.857666,21.991877,5.175939,4.63583E+18,0.630746,0.226206,0.650748,-0.357096,0
-9.595019,0.827981,-1.970434,0.012005,-0.003971,0.001324,37.402159,-8.380118,26.828156,4.63583E+18,-0.680383,0.041458,-0.72392,-0.106307,-9.559321,-1.830186,-0.992497,-0.000243,0.01578,0.015618,42.28718,-9.406171,13.645295,4.63583E+18,-0.541752,0.518091,-0.551085,-0.366595,-9.567673,-1.675346,1.277869,0.002478,-0.003204,-0.004273,40.010502,21.911793,5.183756,4.63583E+18,0.630764,0.226159,0.650735,-0.357118,0
-9.595019,0.852393,-1.967517,0.016091,-0.006526,0.004528,37.48256,-8.357573,26.770836,4.63583E+18,-0.680389,0.0414,-0.723924,-0.106258,-9.501989,-1.842392,-0.9888,-0.000987,0.017009,0.015035,42.127574,-9.3997,13.389324,4.63583E+18,-0.54162,0.518194,-0.55114,-0.366563,-9.536913,-1.709036,1.233925,0.006494,-0.002948,-0.004187,40.077387,21.7658,5.281414,4.63583E+18,0.630777,0.226123,0.650717,-0.357151,0
-9.600059,0.876806,-1.943104,0.020109,-0.001695,0.005968,37.490278,-8.163611,26.725475,4.63583E+18,-0.680382,0.041322,-0.723944,-0.106195,-9.519923,-1.877163,-0.977518,-0.00403,0.021039,0.015941,42.11554,-9.478671,13.367106,4.63583E+18,-0.54147,0.518308,-0.551201,-0.366531,-9.565726,-1.703183,1.245155,0.007221,0,-0.00329,39.941648,21.771654,5.363452,4.63583E+18,0.630783,0.226096,0.650704,-0.35718,0
-9.602187,0.89618,-1.92373,0.018276,-0.006801,0.004018,37.440105,-8.055541,26.620651,4.63583E+18,-0.680391,0.041251,-0.723949,-0.106131,-9.521774,-1.834819,-1.010433,-0.001312,0.024324,0.016022,42.262185,-9.564114,13.547589,4.63583E+18,-0.541319,0.51842,-0.551274,-0.366486,-9.510543,-1.636768,1.242228,0.003846,0,-0.004187,39.9431,21.84002,5.272623,4.63583E+18,0.630791,0.226057,0.650697,-0.357203,0
-9.584943,0.903348,-1.906486,0.012123,-0.021126,0.001255,37.409879,-8.135943,26.528043,4.63583E+18,-0.680449,0.041157,-0.723913,-0.10604,-9.521774,-1.864951,-1.013214,-0.003042,0.021606,0.016022,42.274239,-9.491643,13.562425,4.63583E+18,-0.54117,0.518532,-0.551338,-0.366451,-9.527628,-1.647999,1.217314,-0.001154,-0.000171,-0.003119,40.083258,21.857106,5.269196,4.63583E+18,0.630806,0.226008,0.650696,-0.35721,0
-9.55045,0.888232,-1.902225,0.009172,-0.026822,0.000441,37.366863,-8.17896,26.477858,4.63583E+18,-0.68052,0.041109,-0.723857,-0.105992,-9.544332,-1.822618,-0.979378,-0.009126,0.023337,0.018983,42.195286,-9.32725,13.472195,4.63583E+18,-0.541,0.518653,-0.551402,-0.366433,-9.590142,-1.64995,1.314497,-0.002051,-0.001966,-0.002222,40.003187,21.917667,5.360026,4.63583E+18,0.630827,0.225957,0.650691,-0.357213,0
