Accelerometer-X,Accelerometer-Y,Accelerometer-Z,Gyroscope-X,Gyroscope-Y,Gyroscope-Z,Magnetometer-X,Magnetometer-Y,Magnetometer-Z,Barometer-pressure,Orientation-S,Orientation-X,Orientation-Y,Orientation-Z,Accelerometer-X,Accelerometer-Y,Accelerometer-Z,Gyroscope-X,Gyroscope-Y,Gyroscope-Z,Magnetometer-X,Magnetometer-Y,Magnetometer-Z,Barometer-pressure,Orientation-S,Orientation-X,Orientation-Y,Orientation-Z,Accelerometer-X,Accelerometer-Y,Accelerometer-Z,Gyroscope-X,Gyroscope-Y,Gyroscope-Z,Magnetometer-X,Magnetometer-Y,Magnetometer-Z,Barometer-pressure,Orientation-S,Orientation-X,Orientation-Y,Orientation-Z,jump
-10.437886,-0.791125,-1.590989,0.97568,-0.416443,0.19687,41.833037,20.225622,-2.06454,4.63583E+18,0.456881,0.515497,0.481123,-0.542257,-4.541268,1.275388,-0.793367,2.96207,1.828476,1.354042,35.245588,30.176587,8.241899,4.63583E+18,0.670103,0.064764,0.611124,-0.416287,-9.704842,-0.732268,-1.464669,0.027714,0.058729,0.211443,44.630004,2.343822,-13.25724,4.63583E+18,0.008829,0.826262,0.033777,-0.562203,0
-10.185836,-0.471336,-1.211343,0.992054,-0.528667,0.195622,41.910069,20.113696,-2.318866,4.63583E+18,0.456232,0.51655,0.477467,-0.545026,-4.655315,1.163593,-0.679321,2.876709,1.951026,1.437516,35.328224,30.021759,7.993298,4.63583E+18,0.666826,0.079495,0.611208,-0.418866,-9.57112,-0.64732,-1.598654,0.044797,0.058748,0.218942,44.557303,2.185734,-13.159956,4.63583E+18,0.009743,0.826358,0.032912,-0.562098,0
-9.780957,-0.043548,-0.81931,0.978519,-0.543983,0.184913,41.969051,19.942799,-2.536861,4.63583E+18,0.455607,0.51751,0.473826,-0.547809,-5.124115,1.636964,-0.496044,2.725944,2.063704,1.546909,35.267043,29.718264,7.702285,4.63583E+18,0.663166,0.094518,0.611655,-0.420898,-9.60709,-0.537535,-1.587008,0.051247,0.050235,0.229612,44.557022,2.112153,-13.159581,4.63583E+18,0.010657,0.826435,0.03199,-0.562022,0
-9.351143,0.196487,-0.696991,0.961207,-0.477051,0.166605,41.916144,19.851277,-2.81295,4.63583E+18,0.454835,0.518543,0.470381,-0.550436,-5.722314,0.866872,-0.09686,2.665311,2.182624,1.612292,35.540441,29.317358,7.664237,4.63583E+18,0.659179,0.109725,0.61236,-0.422444,-9.558578,-0.366858,-1.501829,0.057656,0.048075,0.223267,44.642157,1.953775,-13.159581,4.63583E+18,0.011533,0.826505,0.031075,-0.561953,0
-9.057602,0.299663,-0.792609,0.983815,-0.39112,0.153711,41.820821,19.857375,-3.132364,4.63583E+18,0.453807,0.519781,0.467066,-0.552935,-6.495854,0.950717,0.893206,2.649699,2.207874,1.772219,35.953641,28.902282,7.839578,4.63583E+18,0.655247,0.125315,0.612933,-0.423392,-9.582718,-0.123011,-1.48935,0.053424,0.050195,0.213666,44.727596,1.953184,-13.062296,4.63583E+18,0.012401,0.826578,0.030205,-0.561874,0
-8.959363,0.33425,-0.768773,0.995056,-0.315154,0.140054,41.920517,19.71292,-3.480567,4.63583E+18,0.452565,0.521179,0.46389,-0.555305,-8.372142,-4.70877,6.264031,3.068142,1.971617,1.381761,36.166791,28.691142,7.883971,4.63583E+18,0.65084,0.1406,0.612165,-0.426489,-9.473367,-0.195037,-1.452822,0.052343,0.049139,0.209373,44.727924,1.953184,-13.061921,4.63583E+18,0.013263,0.826647,0.029355,-0.561798,0
-9.003534,0.260736,-0.545887,0.970415,-0.264776,0.11811,42.052752,19.676582,-3.734862,4.63583E+18,0.45122,0.522595,0.460905,-0.557549,-10.449203,-25.40917,6.013469,3.547104,2.157626,0.497811,36.19495,28.734346,7.804424,4.63583E+18,0.64418,0.154856,0.611487,-0.432591,-9.3635,-0.025071,-1.574286,0.037443,0.042751,0.197652,44.569839,1.795098,-13.147045,4.63583E+18,0.014146,0.826698,0.028577,-0.561741,0
-9.053242,0.07761,-0.224972,0.946329,-0.243182,0.0971,42.076887,19.727163,-4.017093,4.63583E+18,0.449829,0.523967,0.458056,-0.559729,-14.093987,-23.208315,4.58966,4.060549,1.761198,0.685735,36.256111,28.891141,7.38059,4.63583E+18,0.638266,0.170304,0.608488,-0.439722,-9.654896,-0.304073,-1.744982,0.026746,0.025703,0.191224,44.569229,1.63642,-13.244646,4.63583E+18,0.01505,0.826707,0.027843,-0.561741,0
-9.058768,-0.135715,-0.14502,0.924508,-0.215337,0.088072,42.044326,19.647833,-4.462943,4.63583E+18,0.448404,0.525337,0.455323,-0.561815,-17.95737,-17.973479,13.542027,4.543444,1.387489,0.239488,36.278389,29.000884,6.413228,4.63583E+18,0.631894,0.18518,0.603708,-0.449394,-9.741169,-0.706434,-1.709181,0.043726,0.014996,0.188007,44.642185,1.79386,-13.15992,4.63583E+18,0.015892,0.82669,0.027085,-0.56178,0
-9.082569,-0.382466,-0.433575,0.93678,-0.151133,0.079097,42.0769,19.470808,-4.724265,4.63583E+18,0.446801,0.526856,0.452694,-0.56379,-16.20669,-20.702629,16.274293,4.97685,1.328237,-0.296562,36.137698,29.292212,5.493887,4.63583E+18,0.623887,0.199902,0.598046,-0.461677,-9.668562,-0.45272,-1.733352,0.05656,0.006444,0.205015,44.569528,1.952537,-12.965059,4.63583E+18,0.016734,0.826655,0.026245,-0.561848,0
