Format=7,6257,Unnamed: 2,Unnamed: 3,Waist,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,6280,Unnamed: 44,Unnamed: 45,Right Foot,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,6283,Unnamed: 58,Unnamed: 59,Left Foot,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z
1619712704880394,-9.696800,-0.097659,-0.433284,-0.130148,0.013386,-0.006964,41.664026,-8.980211,19.547700,4635829822747050000.000000,0.679597,-0.193476,0.692179,0.146982,-9.371666,2.575088,0.687908,-0.005083,0.012619,-0.003956,34.955437,-30.110446,-7.508650,4635825603314070500.000000,0.265185,-0.546789,0.414669,0.677310,-9.463282,-2.195304,0.222278,-0.033958,-0.035249,0.034804,36.212763,27.600939,2.894702,4635826816269942800.000000,-0.529126,-0.329734,-0.627823,0.465983
1619712704888727,-9.721212,-0.105897,-0.411082,-0.134947,0.026704,-0.015134,41.724903,-8.811386,19.416249,4635829822747050000.000000,0.679395,-0.194007,0.692147,0.147365,-9.347254,2.667087,0.667791,-0.009435,0.013767,-0.008050,34.925381,-30.054626,-7.528570,4635825527779754000.000000,0.265137,-0.546877,0.414605,0.677296,-9.480063,-2.165800,0.171419,-0.039254,-0.036094,0.032712,36.204613,27.600939,2.933835,4635826816269942800.000000,-0.529343,-0.329657,-0.627776,0.465854
1619712704897060,-9.749742,-0.156781,-0.449615,-0.136183,0.025443,-0.015662,41.712552,-8.677405,19.601404,4635829822747050000.000000,0.679200,-0.194518,0.692117,0.147727,-9.354487,2.725867,0.675023,-0.016279,0.018099,-0.011374,35.083614,-29.999245,-7.719591,4635825527779754000.000000,0.265076,-0.546991,0.414519,0.677281,-9.552784,-2.180034,0.178020,-0.042280,-0.036317,0.033735,36.274790,27.475337,3.031485,4635826816269942800.000000,-0.529566,-0.329577,-0.627733,0.465715
1619712704905393,-9.794456,-0.219881,-0.439467,-0.133699,0.019227,-0.014607,41.637246,-8.681671,19.763786,4635829822747050000.000000,0.679026,-0.195010,0.692074,0.148084,-9.355166,2.718634,0.699439,-0.023697,0.019227,-0.013827,35.217003,-30.024560,-7.661728,4635825527779754000.000000,0.265002,-0.547121,0.414408,0.677273,-9.522298,-2.204448,0.154127,-0.041881,-0.032090,0.033335,36.292610,27.384274,2.974560,4635826816269942800.000000,-0.529778,-0.329504,-0.627699,0.465572
1619712704913726,-9.822981,-0.297227,-0.435352,-0.133867,0.020667,-0.019238,41.551808,-8.752708,19.747330,4635829822747050000.000000,0.678849,-0.195520,0.692029,0.148431,-9.327138,2.710043,0.715941,-0.030857,0.021996,-0.020492,35.195307,-30.157473,-7.529715,4635825527779754000.000000,0.264927,-0.547278,0.414264,0.677264,-9.480580,-2.170890,0.107839,-0.038276,-0.030976,0.029731,36.418222,27.311023,2.954192,4635826816269942800.000000,-0.529974,-0.329431,-0.627665,0.465445
1619712704922059,-9.873873,-0.388721,-0.410935,-0.130314,0.029393,-0.025288,41.495163,-8.725951,19.680534,4635829822747050000.000000,0.678652,-0.196052,0.692003,0.148754,-9.306338,2.741686,0.680683,-0.036574,0.029729,-0.024884,35.169529,-30.268698,-7.550721,4635825597361007600.000000,0.265200,-0.547248,0.414397,0.677100,-9.472945,-2.180031,0.165283,-0.026396,-0.030131,0.033066,36.509269,27.421340,3.166722,4635826816269942800.000000,-0.530158,-0.329396,-0.627605,0.465341
1619712704930392,-9.930792,-0.447698,-0.388579,-0.129414,0.038646,-0.029560,41.566208,-8.579608,19.735117,4635829822747050000.000000,0.678432,-0.196592,0.692002,0.149046,-9.373238,2.766784,0.643378,-0.032224,0.030344,-0.031173,35.122064,-30.354149,-7.644083,4635825635153936400.000000,0.265137,-0.547448,0.414235,0.677062,-9.443966,-2.281724,0.163791,-0.009130,-0.025682,0.037562,36.466591,27.570368,3.222754,4635826816269942800.000000,-0.530316,-0.329419,-0.627516,0.465265
1619712704938725,-9.963296,-0.486241,-0.403096,-0.124973,0.044862,-0.033113,41.551819,-8.537338,19.639530,4635829804666639400.000000,0.678201,-0.197133,0.692018,0.149309,-9.388179,2.739441,0.618965,-0.028148,0.032301,-0.036257,35.096283,-30.384226,-7.615179,4635825635153936400.000000,0.265204,-0.547590,0.414163,0.676964,-9.455642,-2.297539,0.100737,0.003112,-0.024567,0.038453,36.451305,27.542980,3.155135,4635826816269942800.000000,-0.530456,-0.329474,-0.627404,0.465218
