Format=7,6257,,,Waist,,,,,,,,,,,6280,,,Right Foot,,,,,,,,,,,6283,,,Left Foot,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z
1618506090479780,-9.232703,0.608138,1.962602,-0.127934,-0.021717,0.146776,45.142979,-8.414807,7.361622,4635731904624678900.000000,0.789835,-0.055993,0.569886,0.219672,-9.527263,-0.317160,-0.090707,0.084512,-0.070038,-0.059796,41.190871,-18.429554,1.984019,4635728028800909300.000000,0.545220,-0.448611,0.591035,0.390078,-9.545694,-0.181873,0.049077,0.134132,0.074160,0.338210,41.905540,16.583634,8.619417,4635729532576333800.000000,0.606972,0.325738,0.618370,-0.378284
1618506090488113,-9.305921,0.560430,1.911018,-0.123031,-0.076471,0.156533,45.142979,-8.503571,7.382155,4635732109556711400.000000,0.789710,-0.056328,0.569564,0.220868,-9.392519,-0.366222,-0.012207,0.101704,-0.077326,-0.065974,41.003229,-18.052111,1.638663,4635727986691365900.000000,0.545325,-0.449060,0.590592,0.390085,-9.521774,-0.153215,0.054809,0.093627,0.068318,0.352641,41.910507,16.502915,8.717082,4635729532576333800.000000,0.607326,0.326829,0.617795,-0.377713
1618506090496446,-9.120034,0.538791,2.053065,-0.128081,-0.136821,0.169399,45.139647,-8.666154,7.556375,4635732109556711400.000000,0.789756,-0.056483,0.569052,0.221979,-9.375047,-0.330316,-0.033751,0.090939,-0.076320,-0.078938,40.780386,-17.590868,1.607790,4635727814052544500.000000,0.545562,-0.449365,0.590263,0.389901,-9.515547,-0.195566,0.017692,0.062216,0.062411,0.368684,42.192003,16.356436,8.708869,4635729532576333800.000000,0.607763,0.327871,0.617231,-0.377028
1618506090504779,-8.879774,0.580964,2.108000,-0.149735,-0.186781,0.183382,45.073063,-8.903082,7.300027,4635732109556711400.000000,0.789903,-0.056624,0.568360,0.223190,-9.457627,-0.073000,-0.107712,0.055020,-0.064319,-0.105433,40.730839,-17.672255,1.862468,4635727814052544500.000000,0.545747,-0.449833,0.589855,0.389720,-9.609184,-0.219978,-0.018433,0.029523,0.054390,0.390676,42.347481,16.241094,8.611467,4635729532576333800.000000,0.608299,0.328873,0.616668,-0.376213
1618506090513112,-8.720561,0.736863,2.292726,-0.177211,-0.252754,0.199739,45.139665,-8.980783,7.308312,4635732114414514200.000000,0.790183,-0.056753,0.567428,0.224533,-9.630921,0.376036,-0.032076,0.024065,-0.062141,-0.131487,40.826103,-18.005920,1.885928,4635727814052544500.000000,0.545910,-0.450440,0.589351,0.389553,-9.792050,-0.368913,-0.043093,-0.001848,0.049658,0.422282,42.310126,16.161868,8.569597,4635729532576333800.000000,0.608938,0.329869,0.616096,-0.375242
1618506090521445,-8.553523,0.827894,2.505279,-0.198526,-0.290048,0.223286,45.073047,-8.899749,7.470434,4635732216930893800.000000,0.790519,-0.056868,0.566357,0.226021,-9.802052,0.301631,0.050976,-0.010552,-0.066665,-0.158628,40.892410,-17.955683,1.641069,4635727814052544500.000000,0.546061,-0.451186,0.588728,0.389420,-9.919371,-0.668606,-0.098393,-0.018789,0.050769,0.463502,42.317819,16.088623,8.619405,4635729532576333800.000000,0.609660,0.330928,0.615496,-0.374120
1618506090529778,-8.475814,0.779059,2.567984,-0.219501,-0.302480,0.248486,45.142979,-8.918602,7.185204,4635732216930893800.000000,0.790850,-0.056983,0.565230,0.227649,-9.904988,0.000738,0.107474,-0.038829,-0.061158,-0.181521,40.865849,-17.766311,1.579293,4635727814052544500.000000,0.546183,-0.452061,0.588027,0.389295,-10.054620,-0.805202,-0.109380,-0.019686,0.048526,0.507796,42.403265,15.934455,8.667256,4635729532576333800.000000,0.610457,0.332093,0.614829,-0.372884
1618506090538111,-8.567881,0.727474,2.658453,-0.255422,-0.307476,0.287370,45.142979,-9.077832,6.820073,4635732216930893800.000000,0.791146,-0.057115,0.564061,0.229482,-9.936579,-0.187152,0.109619,-0.042647,-0.050181,-0.197124,40.816278,-17.885248,1.669527,4635727814052544500.000000,0.546295,-0.452999,0.587314,0.389121,-10.187924,-0.681681,-0.166371,-0.020924,0.041050,0.548885,42.407795,15.696304,8.623684,4635729532576333800.000000,0.611336,0.333347,0.614085,-0.371549
1618506090546444,-8.799245,0.618171,2.592465,-0.305330,-0.329022,0.335961,45.142979,-9.248165,6.739038,4635732216930893800.000000,0.791428,-0.057277,0.562781,0.231599,-9.997614,-0.370756,0.182613,-0.008489,-0.055731,-0.208498,40.956985,-18.024405,1.719600,4635727814052544500.000000,0.546504,-0.453877,0.586622,0.388849,-10.248475,-0.529941,-0.287715,-0.032171,0.032484,0.586226,42.415464,15.421051,8.581804,4635729532576333800.000000,0.612307,0.334652,0.613282,-0.370099
1618506090554777,-9.017326,0.526020,2.418808,-0.349558,-0.377571,0.396067,45.142979,-9.403556,6.733618,4635732216930893800.000000,0.791746,-0.057403,0.561310,0.234037,-10.015555,-0.415515,0.292746,0.025156,-0.060256,-0.209567,41.257701,-17.682500,1.543386,4635727814052544500.000000,0.546788,-0.454674,0.585970,0.388502,-10.285095,-0.550766,-0.317154,-0.039542,0.020693,0.623651,42.544472,15.153223,8.681374,4635729532576333800.000000,0.613373,0.336013,0.612405,-0.368549
