Format=7,6257,,,Waist,,,,,,,,,,,6280,,,Right Foot,,,,,,,,,,,6283,,,Left Foot,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
1618504573526815,-9.122604,1.137146,0.532069,-0.141984,0.089849,-0.106794,42.141812,14.400825,-13.792075,4635731035814887400.000000,0.578112,0.460779,0.359804,-0.569219,-6.785977,1.055548,-2.868977,-0.675081,-0.639627,-0.508948,39.154654,-0.187207,26.270332,4635727062433267700.000000,0.635799,0.058536,0.769318,-0.021966,-9.551584,0.016182,-2.257897,-0.115136,-0.169637,-0.015584,45.008698,2.119640,-11.787903,4635728995705421800.000000,-0.071412,-0.765436,-0.066437,0.636077
1618504573535148,-8.945040,1.381490,0.696046,-0.161228,0.151511,-0.097303,42.348862,14.465773,-13.955600,4635731035814887400.000000,0.577835,0.460659,0.360643,-0.569066,-6.794059,1.574626,-3.585176,-1.337130,-0.436223,-0.590812,39.328162,-0.263162,26.251318,4635727062433267700.000000,0.637417,0.053207,0.768433,-0.019492,-9.552999,-0.264820,-2.220807,-0.126720,-0.205065,0.036832,45.002357,2.198743,-11.835312,4635728995705421800.000000,-0.071961,-0.764921,-0.066482,0.636630
1618504573543481,-8.812153,1.724641,0.771402,-0.188997,0.243826,-0.089362,42.367968,14.475433,-13.857738,4635731035814887400.000000,0.577490,0.460704,0.361755,-0.568674,-6.705960,1.222079,-4.375803,-1.857289,-0.247031,-0.611814,39.273934,-0.402963,26.163142,4635727062433267700.000000,0.638510,0.046447,0.768057,-0.015367,-9.602302,-0.666276,-2.190993,-0.118110,-0.232879,0.091311,45.040864,2.195917,-11.891898,4635728995705421800.000000,-0.072634,-0.764349,-0.066323,0.637257
1618504573551814,-8.699738,2.066239,0.585741,-0.214837,0.327188,-0.086882,42.434314,14.560886,-13.652755,4635731035814887400.000000,0.577074,0.460887,0.363123,-0.568076,-6.857962,0.526843,-4.564108,-2.125821,-0.127258,-0.572116,39.340461,-0.732532,26.024753,4635727014654140400.000000,0.639230,0.039101,0.767953,-0.010250,-9.650660,-0.804274,-2.254860,-0.090174,-0.251735,0.136356,45.081940,2.116334,-12.033933,4635728995705421800.000000,-0.073343,-0.763746,-0.065940,0.637938
1618504573560147,-8.675543,2.314550,0.499345,-0.224794,0.374132,-0.091416,42.453428,14.646345,-13.392680,4635731035814887400.000000,0.576594,0.461149,0.364636,-0.567381,-7.782251,-2.074267,-3.502616,-1.837806,-0.377846,-0.374996,39.542496,-1.007812,25.722254,4635726847684902900.000000,0.640668,0.033149,0.767082,-0.005577,-9.763334,-0.357092,-2.243350,-0.077543,-0.268556,0.163241,44.993208,2.075258,-12.172656,4635728995705421800.000000,-0.074087,-0.763110,-0.065433,0.638665
1618504573568480,-8.743258,2.599400,0.598364,-0.231479,0.394405,-0.106247,42.518387,14.722128,-13.306069,4635731023688254500.000000,0.576058,0.461420,0.366241,-0.566672,-8.772471,-1.922517,-2.686209,-1.187506,-0.819031,-0.268015,39.513940,-1.093275,25.406280,4635726847684902900.000000,0.643399,0.029270,0.764966,-0.002761,-9.990813,0.417378,-2.027141,-0.091203,-0.296492,0.184727,44.873008,2.113287,-12.168906,4635728995705421800.000000,-0.074939,-0.762399,-0.064886,0.639470
1618504573576813,-8.771815,2.908543,0.682024,-0.258566,0.408088,-0.119892,42.500449,14.722128,-13.295031,4635730952713918500.000000,0.575518,0.461636,0.367968,-0.565924,-4.068095,4.089788,-10.090063,-1.609802,-0.227477,-0.271695,39.438281,-1.252308,25.398454,4635726847684902900.000000,0.644272,0.024259,0.764410,0.001458,-10.126275,0.831978,-1.923838,-0.128094,-0.321327,0.197094,44.875821,2.154841,-12.267727,4635728995705421800.000000,-0.075947,-0.761612,-0.064390,0.640338
1618504573585146,-8.831466,3.123717,0.558586,-0.290260,0.437769,-0.133209,42.341769,14.723506,-13.186357,4635731143189069800.000000,0.574960,0.461825,0.369865,-0.565101,-1.901059,12.409537,-11.841551,-2.530585,0.243766,0.032471,39.659237,-1.667398,25.635548,4635726847684902900.000000,0.643687,0.017751,0.765025,0.009467,-10.030759,0.948636,-1.851799,-0.182686,-0.336157,0.193172,44.993413,2.040315,-12.453414,4635728995705421800.000000,-0.077121,-0.760766,-0.064048,0.641238
1618504573593479,-8.885800,3.070194,0.475274,-0.269020,0.473359,-0.158480,42.210633,14.753617,-12.970398,4635731143189069800.000000,0.574243,0.462107,0.371845,-0.564299,-6.693758,18.755236,-5.548203,-2.662414,0.322192,0.494334,39.664269,-2.101497,25.616478,4635726847684902900.000000,0.642771,0.012379,0.765720,0.019122,-9.810093,1.051234,-1.681826,-0.229277,-0.352342,0.188508,45.031712,1.840057,-12.449687,4635728995705421800.000000,-0.078435,-0.759857,-0.063839,0.642176
1618504573601812,-8.984848,2.642098,0.825785,-0.249809,0.504477,-0.179225,42.305745,14.932809,-12.593307,4635731143189069800.000000,0.573389,0.462474,0.373893,-0.563514,-10.129507,12.382357,-5.723950,-3.237835,0.397946,0.547867,39.390484,-2.732586,25.577317,4635726847684902900.000000,0.641543,0.005646,0.766450,0.030746,-9.730698,1.099132,-1.655733,-0.261158,-0.374300,0.192430,44.907775,1.802222,-12.548463,4635728995705421800.000000,-0.079865,-0.758878,-0.063697,0.643171
1618504573610145,-9.090578,1.829726,1.387904,-0.236594,0.543739,-0.185617,42.475266,15.178333,-12.247765,4635731143189069800.000000,0.572429,0.462952,0.376013,-0.562685,-9.884035,4.554790,-9.617053,-3.773490,0.892190,0.460025,39.284738,-3.857273,25.740252,4635726847684902900.000000,0.638622,-0.002873,0.768264,0.043861,-9.784928,0.914485,-1.658818,-0.282829,-0.393362,0.200974,44.736893,1.836983,-12.879881,4635728995705421800.000000,-0.081391,-0.757840,-0.063578,0.644214
1618504573618478,-9.161060,1.081405,1.550340,-0.197582,0.571853,-0.184444,42.625681,15.415381,-12.075691,4635731143189069800.000000,0.571349,0.463589,0.378105,-0.561856,-8.955526,7.640494,-14.365712,-3.212328,1.329485,1.032232,39.178728,-5.041080,26.004584,4635726847684902900.000000,0.634045,-0.008253,0.771165,0.056778,-9.796210,0.751450,-1.674266,-0.287765,-0.411642,0.212291,44.654682,1.755088,-13.163285,4635728995705421800.000000,-0.082967,-0.756751,-0.063432,0.645307
1618504573626811,-9.219515,0.509262,1.620503,-0.103833,0.592717,-0.188806,42.683611,15.491195,-11.977865,4635731143189069800.000000,0.570040,0.464489,0.380033,-0.561142,-10.016779,13.155728,-15.533403,-2.050486,1.148752,1.733602,38.854527,-5.949681,26.142973,4635726847684902900.000000,0.629806,-0.008266,0.773742,0.067811,-9.771335,0.680385,-1.683238,-0.293509,-0.430232,0.227838,44.610341,1.640281,-13.352256,4635728995705421800.000000,-0.084607,-0.755610,-0.063245,0.646448
1618504573635144,-9.385477,0.133458,2.285822,0.056903,0.601624,-0.176212,42.552439,15.473295,-11.771514,4635731143189069800.000000,0.568431,0.465808,0.381580,-0.560630,-14.086756,6.062847,-7.201699,-0.069135,0.721532,2.612649,38.466647,-6.808236,26.340993,4635726871613122600.000000,0.626679,-0.000123,0.775683,0.074770,-9.753716,0.705823,-1.515007,-0.313963,-0.458444,0.239940,44.607228,1.643501,-13.541679,4635728995705421800.000000,-0.086351,-0.754385,-0.063064,0.647665
1618504573643477,-9.810115,0.421930,3.222070,0.221619,0.615539,-0.154219,42.647512,15.313240,-11.489572,4635731143189069800.000000,0.566527,0.467581,0.382730,-0.560297,-24.785981,-10.343897,2.841060,1.523787,0.063752,2.799660,38.137189,-7.614963,26.526752,4635726955059085300.000000,0.625523,0.012989,0.776283,0.077057,-9.943704,0.761358,-1.467640,-0.318581,-0.510156,0.254066,44.680472,1.684622,-13.686333,4635728995705421800.000000,-0.088160,-0.753018,-0.062833,0.649033
1618504573651810,-10.309242,0.378422,3.559916,0.312411,0.642664,-0.108018,42.799156,15.180853,-11.305259,4635731143189069800.000000,0.564505,0.469702,0.383639,-0.559942,-26.605340,-12.056109,3.431775,1.529780,0.134578,1.967595,38.016574,-8.001405,26.633893,4635726955059085300.000000,0.624314,0.023401,0.777002,0.077148,-10.290886,0.593608,-2.057311,-0.294171,-0.584803,0.279899,44.677730,1.640302,-13.733329,4635728995705421800.000000,-0.089981,-0.751459,-0.062428,0.650627
1618504573660143,-10.782402,-0.551561,3.156563,0.338317,0.637173,-0.044547,42.779900,15.361382,-11.197973,4635731143189069800.000000,0.562584,0.471969,0.384346,-0.559484,-15.519213,-2.491549,-4.503798,0.932934,0.256490,1.598802,38.009741,-8.248289,26.775080,4635726955059085300.000000,0.622833,0.031026,0.777817,0.078218,-10.525498,0.457099,-2.944262,-0.304305,-0.658060,0.314195,44.515874,1.599170,-13.878920,4635728995705421800.000000,-0.091945,-0.749700,-0.061914,0.652428
1618504573668476,-11.129509,-1.946696,2.525399,0.394597,0.611392,0.011062,42.637872,15.569616,-11.013507,4635731143189069800.000000,0.560717,0.474392,0.384750,-0.559031,-10.550686,7.902862,-4.282460,1.033701,0.170894,1.910024,37.879405,-8.504621,27.024527,4635726931143750700.000000,0.621468,0.039946,0.778345,0.079751,-10.564376,0.401486,-3.067212,-0.397117,-0.693426,0.337179,44.354016,1.472569,-14.204000,4635728995705421800.000000,-0.094269,-0.747807,-0.061567,0.654300
1618504573676809,-11.414241,-2.961062,2.463786,0.543939,0.558580,0.111616,42.723322,15.390468,-10.816814,4635731143189069800.000000,0.558867,0.477198,0.384479,-0.558682,-7.700431,11.137078,-0.703979,1.567638,0.307437,2.293871,37.552526,-8.760976,27.143938,4635726847684902900.000000,0.619375,0.051445,0.779254,0.080561,-10.357770,0.720662,-2.243495,-0.529044,-0.700230,0.355099,44.306545,1.279070,-14.532224,4635728995705421800.000000,-0.097052,-0.745837,-0.061521,0.656142
1618504573685142,-11.622980,-2.842110,2.878832,0.713129,0.427583,0.225129,42.790912,15.164185,-10.632648,4635731131103999000.000000,0.557148,0.480269,0.383279,-0.558592,-8.525715,3.272630,0.107608,1.709698,0.225794,1.931415,37.251452,-9.033636,27.382749,4635726847684902900.000000,0.617559,0.062154,0.779979,0.079945,-9.921021,1.132118,-1.253776,-0.664818,-0.706204,0.390149,44.218386,1.081946,-14.863179,4635728995705421800.000000,-0.100354,-0.743794,-0.061733,0.657943
1618504573693475,-11.692885,-1.275340,3.256777,0.843565,0.238758,0.289816,42.743753,15.078743,-10.664216,4635731059959262200.000000,0.555611,0.483299,0.381203,-0.558930,-9.775136,-0.332938,3.058664,1.676285,0.339702,1.377369,37.026353,-9.311571,27.748885,4635726847684902900.000000,0.615587,0.071797,0.780970,0.077352,-9.459397,0.828776,-0.696737,-0.756049,-0.715856,0.445573,44.059690,0.882104,-15.134460,4635728995705421800.000000,-0.104090,-0.741685,-0.062019,0.659714
1618504573701808,-11.289410,0.420232,3.361416,0.901648,0.046882,0.277049,42.902435,14.975474,-10.933987,4635731250563252200.000000,0.554223,0.485990,0.378566,-0.559767,-8.627209,5.818316,2.823582,0.917676,0.419561,0.847940,36.883966,-9.368479,27.967161,4635726847684902900.000000,0.613636,0.076960,0.782096,0.076509,-9.227452,-0.049120,-0.536229,-0.744905,-0.723215,0.516220,43.938979,0.761394,-15.273254,4635728995705421800.000000,-0.107985,-0.739563,-0.062051,0.661465
1618504573710141,-10.394181,1.182226,3.619136,0.917847,-0.031136,0.211271,43.035079,14.721738,-11.095159,4635731250563252200.000000,0.552762,0.488423,0.375839,-0.560930,-6.205861,12.601204,1.093422,-0.139021,0.449072,0.271800,36.798505,-9.340086,28.010641,4635726847684902900.000000,0.612102,0.077543,0.783129,0.077637,-9.344025,-0.992677,-0.613945,-0.660929,-0.733577,0.597629,43.853533,0.720237,-15.364581,4635728995705421800.000000,-0.111846,-0.737455,-0.061595,0.663217
1618504573718474,-9.485772,0.756645,3.865749,0.976334,0.034007,0.119391,42.978268,14.429151,-11.106214,4635731250563252200.000000,0.550855,0.490992,0.373306,-0.562254,-4.269765,16.398855,-2.046582,-0.761083,0.425282,-0.248277,36.734792,-9.491963,28.184214,4635726847684902900.000000,0.611009,0.074847,0.784061,0.079462,-9.624365,-1.688157,-0.714357,-0.500757,-0.720808,0.679132,43.768075,0.682270,-15.608235,4635728995705421800.000000,-0.115434,-0.735462,-0.060450,0.664919
1618504573726807,-8.772693,0.569751,3.945836,1.019253,0.094854,-0.007730,43.070673,14.446940,-11.302903,4635731226490403800.000000,0.548457,0.493594,0.371065,-0.563801,-4.215763,16.026343,-5.279366,-0.930809,0.526958,-0.504757,36.744286,-9.558396,28.238423,4635726847684902900.000000,0.609711,0.070849,0.785262,0.081220,-9.848633,-1.909338,-0.815154,-0.313191,-0.685716,0.749434,43.726917,0.520436,-15.941920,4635728995705421800.000000,-0.118631,-0.733659,-0.058586,0.666513
1618504573735140,-8.429719,0.655328,4.007544,1.019831,0.120242,-0.138124,43.287453,14.570042,-11.452927,4635731047861307400.000000,0.545700,0.496046,0.369141,-0.565583,-5.420449,11.361311,-6.861737,-0.802883,0.540591,-0.514150,36.744286,-9.574686,28.184199,4635726847684902900.000000,0.608313,0.067047,0.786534,0.082609,-10.177227,-1.721781,-0.795800,-0.136460,-0.688511,0.815690,43.771202,0.244686,-16.070824,4635728884414542800.000000,-0.121469,-0.731938,-0.056027,0.668112
1618504573743473,-8.273778,0.861675,3.530465,0.999464,0.139384,-0.221383,43.279244,14.409997,-11.181981,4635731143189069800.000000,0.542749,0.498359,0.367474,-0.567472,-7.415721,5.695848,-5.848480,-0.758256,0.437288,-0.629074,36.725276,-9.615347,28.260139,4635726847684902900.000000,0.607269,0.063016,0.787576,0.083531,-10.444987,-1.302752,-0.651543,0.057534,-0.704978,0.870249,43.768090,-0.022528,-16.210433,4635728780957057000.000000,-0.123868,-0.730266,-0.052751,0.669765
1618504573751806,-8.162748,1.289184,3.331064,0.904477,0.193991,-0.261849,43.195069,14.276018,-11.203853,4635731143189069800.000000,0.539805,0.500514,0.366232,-0.569184,-8.990256,2.016517,-4.956093,-0.652472,0.174774,-0.834243,36.639830,-9.501391,28.238423,4635726847684902900.000000,0.607119,0.058671,0.788029,0.083517,-10.606332,-0.366749,-0.705243,0.181523,-0.718260,0.896923,43.720593,-0.292403,-16.693581,4635728780957057000.000000,-0.125965,-0.728611,-0.049041,0.671456
1618504573760139,-8.241471,1.995806,3.040273,0.754766,0.262562,-0.298621,43.043304,14.436097,-11.388245,4635731143189069800.000000,0.536972,0.502432,0.365571,-0.570597,-10.139052,-0.322902,-4.111019,-0.329417,-0.059691,-0.925838,36.589667,-9.264037,28.140763,4635726847684902900.000000,0.607681,0.054922,0.788009,0.082152,-10.977392,1.116002,-0.698619,0.176194,-0.755515,0.902032,43.638820,-0.686109,-17.055065,4635728780957057000.000000,-0.128095,-0.726833,-0.045309,0.673241
1618504573768472,-8.362164,2.559732,2.335437,0.567487,0.297320,-0.307953,43.052871,14.587847,-11.474959,4635731143189069800.000000,0.534450,0.503993,0.365448,-0.571666,-10.844260,-0.712075,-3.182036,-0.016590,-0.004264,-0.830998,36.681906,-9.131138,28.086531,4635726847684902900.000000,0.607949,0.052257,0.788204,0.080012,-11.142714,2.195267,-0.610370,0.079932,-0.772593,0.894876,43.448062,-1.086308,-17.084040,4635728780957057000.000000,-0.130497,-0.724936,-0.041859,0.675045
1618504573776805,-8.480210,2.833563,2.084816,0.362797,0.315209,-0.269482,43.119200,14.587847,-11.485882,4635731143189069800.000000,0.532417,0.505195,0.365769,-0.572296,-11.135802,-0.767603,-2.547449,0.264634,0.059346,-0.622034,36.802609,-9.057924,28.203154,4635726847684902900.000000,0.607872,0.050969,0.788599,0.077492,-11.141672,1.833554,-0.123467,0.009859,-0.789615,0.887039,43.209812,-1.365300,-17.369035,4635728780957057000.000000,-0.133088,-0.722934,-0.038620,0.676877
1618504573785138,-8.672879,2.952907,2.159345,0.184101,0.309236,-0.206230,43.043304,14.587847,-11.550773,4635731143189069800.000000,0.530918,0.506081,0.366368,-0.572523,-11.609256,-1.809364,-0.919685,0.535016,0.029549,-0.481975,36.755147,-8.690348,28.364574,4635726847684902900.000000,0.607784,0.050836,0.788970,0.074432,-11.895572,1.706713,0.873353,0.006009,-0.860516,0.909837,43.041550,-1.685745,-17.936865,4635728780957057000.000000,-0.135763,-0.720716,-0.035283,0.678891
1618504573793471,-8.929152,3.076503,2.111644,0.057133,0.400027,-0.150933,43.052861,14.597403,-11.324059,4635731143189069800.000000,0.529677,0.506986,0.367354,-0.572240,-11.199615,-2.057626,-0.223802,0.593534,0.080230,-0.440433,36.638487,-8.227790,28.409340,4635726895406762000.000000,0.607586,0.051944,0.789408,0.070545,-12.435828,2.446146,0.804001,-0.006432,-0.869786,0.939133,43.038737,-2.038027,-18.308298,4635728780957057000.000000,-0.138555,-0.718448,-0.031886,0.680895
1618504573801804,-9.112381,3.377427,1.798445,-0.044933,0.484843,-0.107269,43.147851,14.692393,-10.871206,4635731143189069800.000000,0.528624,0.507933,0.368677,-0.571523,-10.282747,-0.683839,-0.269925,0.443549,0.163179,-0.423461,36.711722,-7.933476,28.352362,4635727062433267700.000000,0.607046,0.051731,0.790063,0.067962,-12.189941,1.526831,0.028302,-0.003106,-0.840271,0.951396,42.997732,-2.349514,-18.491397,4635728780957057000.000000,-0.141363,-0.716248,-0.028460,0.682785
1618504573810137,-9.486714,3.426123,1.630337,-0.158621,0.516500,-0.076310,43.290114,14.834656,-10.642194,4635731131194185700.000000,0.527833,0.508751,0.370273,-0.570493,-9.965338,0.950668,-0.372885,0.204648,0.231312,-0.429866,36.765989,-7.781558,28.462202,4635727062433267700.000000,0.606331,0.050873,0.790820,0.066164,-12.092961,0.990791,0.032274,0.006695,-0.846011,0.961486,42.801112,-2.628958,-18.725074,4635728780957057000.000000,-0.144168,-0.714019,-0.024972,0.684667
1618504573818470,-9.814861,3.257852,1.574701,-0.259374,0.496179,-0.070851,43.196496,14.758751,-10.718101,4635731035814887400.000000,0.527298,0.509305,0.372051,-0.569336,-9.797149,1.511046,-0.931797,0.016987,0.240687,-0.446011,36.740225,-7.734058,28.614153,4635727062433267700.000000,0.605627,0.049484,0.791548,0.064945,-12.014042,1.702504,0.237826,-0.030978,-0.848701,0.973350,42.645035,-2.993222,-18.999521,4635728780957057000.000000,-0.147114,-0.711740,-0.021554,0.686527
1618504573826803,-10.004621,2.888796,1.468921,-0.360004,0.425209,-0.064442,43.065048,14.777824,-10.664967,4635731035814887400.000000,0.527098,0.509478,0.373896,-0.568156,-9.547603,1.253286,-1.238298,-0.105489,0.261451,-0.442215,36.648015,-7.800531,28.614153,4635727062433267700.000000,0.604877,0.047793,0.792291,0.064145,-11.895898,1.558462,0.339389,-0.040460,-0.879004,1.003234,42.521670,-3.342844,-19.324937,4635728780957057000.000000,-0.150171,-0.709350,-0.018055,0.688437
1618504573835136,-9.943530,2.297391,1.413388,-0.435718,0.366017,-0.058629,43.160038,14.940553,-10.188877,4635731035814887400.000000,0.527162,0.509351,0.375777,-0.566968,-9.322402,1.184212,-1.665487,-0.183480,0.287691,-0.432128,36.502870,-7.746328,28.654805,4635727062433267700.000000,0.604050,0.045932,0.793073,0.063633,-11.738245,0.933981,0.509026,0.050053,-0.911322,1.060319,42.362935,-3.581167,-19.697138,4635728780957057000.000000,-0.153122,-0.706906,-0.014107,0.690390
1618504573843469,-9.773934,1.677593,1.501565,-0.502778,0.369250,-0.058276,43.311867,15.027313,-9.765923,4635731035814887400.000000,0.527361,0.509083,0.377821,-0.565664,-9.254580,0.677011,-2.289467,-0.183855,0.272976,-0.413739,36.407922,-7.502186,28.859590,4635727062433267700.000000,0.603323,0.044881,0.793768,0.062599,-11.489473,0.300342,0.377608,0.213826,-0.922561,1.137519,42.121940,-3.989890,-20.063466,4635728780957057000.000000,-0.155807,-0.704513,-0.009453,0.692312
1618504573851802,-9.517579,1.181176,1.600532,-0.575288,0.421937,-0.063736,43.311867,15.036850,-9.745487,4635731035814887400.000000,0.527614,0.508768,0.380160,-0.564142,-9.194923,0.073284,-2.604259,-0.117407,0.253512,-0.369954,36.357689,-7.274317,29.078035,4635727038610990100.000000,0.602583,0.043493,0.794459,0.061949,-11.364199,0.195693,-0.121037,0.349305,-0.944275,1.218028,41.804548,-4.589393,-20.429687,4635728780957057000.000000,-0.158321,-0.702120,-0.004158,0.694222
1618504573860135,-9.268041,0.762256,1.614101,-0.638069,0.454669,-0.065616,43.321401,15.122300,-9.550122,4635731035814887400.000000,0.527939,0.508385,0.382721,-0.562450,-9.083732,0.012161,-2.499951,-0.041562,0.244248,-0.318212,36.433637,-7.141331,29.034715,4635726955059085300.000000,0.601844,0.042474,0.795133,0.061174,-11.467204,0.695192,-0.661779,0.400867,-0.958643,1.292715,41.575745,-5.224139,-20.795887,4635728780957057000.000000,-0.160893,-0.699689,0.001515,0.696094
1618504573868468,-9.064607,0.735219,1.653465,-0.700962,0.438285,-0.029420,43.406836,15.180544,-9.257207,4635731035814887400.000000,0.528502,0.507879,0.385312,-0.560607,-8.957525,0.046200,-2.160829,-0.006635,0.249349,-0.270726,36.500137,-7.160289,28.904384,4635726955059085300.000000,0.601062,0.041601,0.795824,0.060477,-11.723990,0.975705,-1.182120,0.404119,-0.933775,1.368113,41.378660,-5.776654,-21.111482,4635728892235521000.000000,-0.163665,-0.697297,0.007400,0.697808
1618504573876801,-8.808277,0.976651,1.818962,-0.780125,0.398419,0.020065,43.473252,15.047679,-8.985980,4635731035814887400.000000,0.529406,0.507179,0.387892,-0.558605,-8.958856,-0.134281,-1.855625,-0.040805,0.259202,-0.247104,36.445993,-7.245733,29.045349,4635726955059085300.000000,0.600246,0.040719,0.796525,0.059955,-11.935612,0.477811,-1.579179,0.423285,-0.863535,1.439442,41.052302,-6.050317,-21.329430,4635728995705421800.000000,-0.166582,-0.695084,0.013500,0.699233
1618504573885134,-8.680862,1.245384,2.046876,-0.863933,0.409134,0.044627,43.389156,15.141338,-8.858378,4635731035814887400.000000,0.530519,0.506353,0.390633,-0.556383,-9.002271,0.009201,-1.692743,-0.091835,0.261696,-0.234523,36.253282,-7.274333,29.251696,4635726955059085300.000000,0.599452,0.040102,0.797198,0.059370,-12.050030,0.169430,-1.646236,0.459252,-0.768913,1.497401,40.529320,-6.097818,-21.456054,4635728995705421800.000000,-0.169560,-0.693132,0.019806,0.700304
