Format=7,6257,,,Waist,,,,,,,,,,,6280,,,Right Foot,,,,,,,,,,,6283,,,Left Foot,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z
1618505799646722,-9.674592,-0.311064,0.659200,-0.203133,0.605600,-0.087034,42.680092,15.806028,10.782007,4635732109556711400.000000,0.647131,0.301375,0.616951,-0.331308,-9.677948,0.589559,-0.354015,-0.135339,-0.095317,-0.331000,40.299161,-14.416944,19.055756,4635727921426726900.000000,0.632810,-0.223821,0.701905,0.238297,-9.787364,-0.378879,-0.186535,0.143640,0.103571,0.240073,41.659543,13.269447,-15.314343,4635729747324698600.000000,-0.215466,-0.691116,-0.289499,0.626198
1618505799655055,-9.668263,-0.327489,0.628910,-0.195880,0.629678,-0.093772,42.581990,15.891471,10.967209,4635732109556711400.000000,0.645571,0.301544,0.619093,-0.330202,-9.680470,0.467471,-0.330318,-0.142912,-0.088845,-0.325942,40.391427,-14.570973,19.150544,4635727921426726900.000000,0.633262,-0.225030,0.701220,0.237972,-9.720517,-0.283157,-0.209013,0.132229,0.107753,0.230330,41.797699,13.204399,-15.146414,4635729747324698600.000000,-0.214991,-0.692110,-0.287964,0.625970
1618505799663388,-9.698556,-0.329600,0.602382,-0.187335,0.653918,-0.099483,42.567215,15.976930,11.079652,4635732109556711400.000000,0.643921,0.301755,0.621290,-0.329101,-9.656780,0.416499,-0.341446,-0.143132,-0.085547,-0.322676,40.536446,-14.338727,19.058650,4635727921426726900.000000,0.633699,-0.226233,0.700546,0.237653,-9.742993,-0.143971,-0.244148,0.113512,0.103181,0.217812,41.862608,12.993006,-15.103529,4635729747324698600.000000,-0.214544,-0.693058,-0.286507,0.625744
1618505799671721,-9.735175,-0.339697,0.547679,-0.172606,0.661513,-0.103056,42.435959,16.122955,11.247979,4635732109556711400.000000,0.642217,0.302010,0.623488,-0.328039,-9.620519,0.367669,-0.329962,-0.142095,-0.079233,-0.320508,40.611858,-13.999816,18.866227,4635727921426726900.000000,0.634116,-0.227432,0.699890,0.237331,-9.781552,-0.043006,-0.244148,0.088777,0.098140,0.206063,41.844018,12.899343,-15.228556,4635729747324698600.000000,-0.214141,-0.693955,-0.285140,0.625513
1618505799680054,-9.791990,-0.291325,0.506837,-0.163651,0.654301,-0.102727,42.277267,16.231166,11.673401,4635732109556711400.000000,0.640505,0.302298,0.625649,-0.327005,-9.619433,0.318840,-0.329600,-0.132735,-0.075933,-0.313189,40.696949,-13.835692,18.670909,4635727921426726900.000000,0.634523,-0.228588,0.699257,0.236997,-9.790338,-0.142604,-0.261257,0.067245,0.095365,0.193416,41.797686,12.952055,-15.396494,4635729747324698600.000000,-0.213777,-0.694804,-0.283868,0.625273
1618505799688387,-9.842926,-0.179818,0.490408,-0.165892,0.655288,-0.099892,42.259919,16.116816,12.078776,4635732109556711400.000000,0.638677,0.302700,0.627837,-0.326013,-9.726031,0.139730,-0.341444,-0.118978,-0.076875,-0.303640,40.699482,-13.984962,18.665119,4635727921426726900.000000,0.634935,-0.229678,0.698644,0.236649,-9.804020,-0.191898,-0.298344,0.048319,0.094038,0.179062,41.903654,12.931531,-15.466780,4635729747324698600.000000,-0.213436,-0.695612,-0.282689,0.625024
1618505799696720,-9.821090,-0.027462,0.447916,-0.172814,0.672626,-0.094038,42.070227,15.887458,12.237221,4635732198350122000.000000,0.637078,0.302860,0.629997,-0.324825,-9.788521,0.063217,-0.329963,-0.098874,-0.073798,-0.295063,40.628420,-14.072593,18.759873,4635727921426726900.000000,0.635348,-0.230692,0.698065,0.236261,-9.846008,-0.210476,-0.284191,0.033154,0.089255,0.168938,42.021304,12.858287,-15.357319,4635729747324698600.000000,-0.213130,-0.696375,-0.281587,0.624777
1618505799705053,-9.804658,0.111031,0.288060,-0.192655,0.683203,-0.091162,41.898873,15.845209,12.336983,4635732216930893800.000000,0.635477,0.302992,0.632200,-0.323555,-9.802181,0.037349,-0.353288,-0.077542,-0.076811,-0.281336,40.697302,-13.992227,18.762779,4635727921426726900.000000,0.635776,-0.231606,0.697511,0.235851,-9.853321,-0.311552,-0.306659,0.027173,0.091092,0.165135,42.009568,12.761103,-15.048781,4635729747324698600.000000,-0.212854,-0.697120,-0.280538,0.624512
1618505799713386,-9.822732,0.174655,0.064579,-0.230983,0.686449,-0.087260,42.002610,15.986518,12.737445,4635732216930893800.000000,0.633918,0.303040,0.634450,-0.322162,-9.802545,0.012937,-0.342172,-0.058254,-0.073798,-0.268488,41.090289,-13.823887,18.857520,4635727921426726900.000000,0.636200,-0.232434,0.696996,0.235416,-9.823541,-0.411152,-0.331550,0.027131,0.091861,0.160991,41.956844,12.622935,-15.033191,4635729717250135000.000000,-0.212572,-0.697852,-0.279500,0.624256
1618505799721719,-9.786585,0.132644,-0.005866,-0.275291,0.689469,-0.081221,42.040184,16.086767,13.049924,4635732216930893800.000000,0.632339,0.303064,0.636770,-0.320662,-9.767013,0.083272,-0.341807,-0.041098,-0.077848,-0.260851,41.339207,-13.652964,18.765686,4635727921426726900.000000,0.636644,-0.233190,0.696494,0.234954,-9.804494,-0.477560,-0.301765,0.032472,0.091861,0.159624,42.021817,12.585355,-15.228516,4635729639950516200.000000,-0.212268,-0.698580,-0.278442,0.624018
