Format=7,6257,,,Waist,,,,,,,,,,,6280,,,Right Foot,,,,,,,,,,,6283,,,Left Foot,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z
1618505283140544,-9.766503,0.340647,-0.486943,-0.694890,-0.060461,0.018074,42.785789,-0.218380,17.645693,4635731787434164200.000000,0.720756,0.060775,0.688461,-0.053275,-11.004372,-0.915384,-3.730135,0.644122,1.315432,0.875972,32.068333,-26.423869,21.635127,4635727062433267700.000000,-0.460708,0.280251,-0.753199,-0.376695,-9.606129,-0.746846,-2.039734,-0.218812,0.068090,0.114354,39.112518,22.131116,8.040482,4635728673582874600.000000,-0.473164,-0.525548,-0.521525,0.477418
1618505283148877,-9.741897,0.341807,-0.560372,-0.701671,-0.060884,0.042334,42.798961,-0.459985,17.747812,4635731787434164200.000000,0.721099,0.058816,0.688436,-0.051117,-11.038082,-0.795913,-3.781547,0.810317,1.281722,0.857094,31.701678,-26.586509,22.175831,4635727062433267700.000000,-0.456266,0.277897,-0.757964,-0.374279,-9.565502,-0.894423,-2.105869,-0.223944,0.059975,0.099417,39.143130,22.180851,7.942827,4635728673582874600.000000,-0.473704,-0.525609,-0.521714,0.476606
1618505283157210,-9.861619,0.233707,-0.525507,-0.714385,-0.065088,0.058491,42.727088,-0.632037,18.037831,4635731787434164200.000000,0.721454,0.056862,0.688391,-0.048875,-10.927936,-0.623950,-3.747528,0.937506,1.243513,0.831449,31.071379,-26.682783,22.467546,4635727062433267700.000000,-0.452108,0.275308,-0.762784,-0.371436,-9.599204,-1.036714,-2.204613,-0.212275,0.043683,0.092387,39.155158,22.145145,7.891084,4635728673582874600.000000,-0.474240,-0.525645,-0.521864,0.475869
1618505283165543,-9.911632,0.171878,-0.512906,-0.720897,-0.062004,0.081872,42.797987,-0.634785,17.946442,4635731787434164200.000000,0.721801,0.054957,0.688344,-0.046542,-10.647464,-0.685525,-3.650014,1.048943,1.207440,0.794751,30.694628,-26.760000,22.891195,4635727062433267700.000000,-0.448223,0.272554,-0.767624,-0.368192,-9.615248,-1.101762,-2.257280,-0.202502,0.029096,0.087317,38.811564,22.217823,7.984906,4635728673582874600.000000,-0.474776,-0.525660,-0.521977,0.475194
1618505283173876,-9.936434,0.134870,-0.536733,-0.738866,-0.074564,0.096961,42.859210,-0.802941,17.956894,4635731787434164200.000000,0.722184,0.053038,0.688252,-0.044115,-10.582590,-1.122139,-3.644524,1.161803,1.172416,0.735733,30.496264,-26.762602,23.658809,4635727062433267700.000000,-0.444642,0.269708,-0.772460,-0.364494,-9.558396,-1.036375,-2.216647,-0.213037,0.017251,0.084113,38.121967,22.612792,8.146518,4635728673582874600.000000,-0.475353,-0.525623,-0.522093,0.474529
1618505283182209,-9.852749,-0.045885,-0.681259,-0.733903,-0.084229,0.111915,42.860191,-1.214066,18.173289,4635731787434164200.000000,0.722589,0.051175,0.688121,-0.041659,-10.658311,-1.423030,-3.576526,1.264695,1.131725,0.658134,30.079925,-26.679783,24.319246,4635727062433267700.000000,-0.441401,0.266843,-0.777245,-0.360347,-9.563497,-0.925755,-2.214640,-0.251343,-0.000380,0.081801,37.745293,23.124407,8.279876,4635728673582874600.000000,-0.476048,-0.525471,-0.522256,0.473823
1618505283190542,-9.875394,-0.240984,-0.587537,-0.718055,-0.050757,0.118461,42.860191,-1.376866,18.272901,4635731787434164200.000000,0.722890,0.049383,0.688079,-0.039220,-10.545562,-1.569271,-3.367740,1.379957,1.097890,0.586595,29.671821,-26.501877,24.989345,4635727062433267700.000000,-0.438477,0.263931,-0.782015,-0.355711,-9.698113,-1.067478,-2.145242,-0.300910,-0.019512,0.085642,37.842198,23.432194,8.422188,4635728673582874600.000000,-0.476899,-0.525190,-0.522469,0.473043
1618505283198875,-9.647606,-0.124052,-0.658013,-0.700982,-0.079627,0.094395,42.944260,-1.379437,18.082329,4635731787434164200.000000,0.723260,0.047569,0.687946,-0.036909,-10.325975,-1.486208,-3.241572,1.502659,1.057894,0.540790,29.404539,-26.164100,25.638880,4635727086526106600.000000,-0.435859,0.260868,-0.786794,-0.350613,-9.819702,-1.280847,-1.890769,-0.331139,-0.023486,0.097661,37.946638,23.444243,8.395455,4635728673582874600.000000,-0.477847,-0.524866,-0.522707,0.472181
1618505283207208,-9.787947,-0.254164,-0.623175,-0.708060,-0.067502,0.086642,42.861586,-1.547551,17.802975,4635731787434164200.000000,0.723589,0.045713,0.687846,-0.034598,-10.201176,-1.137700,-3.084259,1.622621,1.014942,0.496411,29.034137,-25.769502,26.211206,4635727277181632500.000000,-0.433548,0.257651,-0.791570,-0.345064,-9.680332,-1.315313,-1.592857,-0.333250,-0.007547,0.109315,37.873399,23.238456,8.253141,4635728673582874600.000000,-0.478788,-0.524594,-0.522954,0.471256
