Format=7,6257,Unnamed: 2,Unnamed: 3,Waist,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,6280,Unnamed: 44,Unnamed: 45,Right Foot,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,6283,Unnamed: 58,Unnamed: 59,Left Foot,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z
1619714435731223,-9.507872,-0.936580,1.930465,0.383050,0.037697,-0.054787,43.507356,-14.543931,1.032373,4635829930121232400.000000,0.721908,-0.310822,0.497822,0.366622,-9.607226,-0.549333,1.695344,-0.027599,0.177053,0.091947,44.215214,-16.134721,-2.282784,4635825527779754000.000000,-0.529613,0.489341,-0.512671,-0.466073,-9.615223,-1.186925,-1.017001,0.075753,0.005795,-0.063266,39.710682,15.166228,19.166603,4635826923644125200.000000,0.611214,0.120294,0.708157,-0.332356
1619714435739556,-9.516519,-0.969640,1.916562,0.405792,0.040901,-0.058911,43.519225,-14.311664,1.146301,4635829930121232400.000000,0.722420,-0.309802,0.498506,0.365546,-9.583804,-0.549333,1.696829,-0.040068,0.184485,0.091861,44.133240,-16.138187,-2.189098,4635825527779754000.000000,-0.528960,0.489559,-0.513209,-0.465992,-9.584215,-1.202920,-0.947968,0.083807,0.001314,-0.065403,39.710682,15.305699,19.112446,4635826923644125200.000000,0.610986,0.120291,0.708069,-0.332963
1619714435747889,-9.525333,-0.960826,1.848242,0.437256,0.041806,-0.061953,43.365454,-14.155498,1.264149,4635829930121232400.000000,0.722973,-0.308693,0.499235,0.364393,-9.582811,-0.549333,1.720251,-0.049812,0.190938,0.088787,44.129765,-16.220162,-1.997753,4635825527779754000.000000,-0.528280,0.489817,-0.513736,-0.465913,-9.595019,-1.158301,-0.905742,0.088324,0.003327,-0.067539,39.720496,15.363103,19.372157,4635826923644125200.000000,0.610748,0.120302,0.707980,-0.333584
1619714435756222,-9.567209,-0.929460,1.731591,0.472327,0.035072,-0.062412,43.226414,-14.344349,1.092924,4635829976343016400.000000,0.723583,-0.307469,0.499995,0.363173,-9.582811,-0.561044,1.709533,-0.057376,0.196322,0.086607,44.141475,-16.387590,-1.896120,4635825424773728300.000000,-0.527577,0.490107,-0.514254,-0.465833,-9.595019,-1.154506,-0.828701,0.095592,0.005131,-0.069798,39.786321,15.222631,19.437572,4635826923644125200.000000,0.610500,0.120333,0.707886,-0.334227
1619714435764555,-9.621289,-0.894540,1.749368,0.495499,0.026852,-0.062561,43.299970,-14.502240,1.060810,4635830037495414800.000000,0.724238,-0.306162,0.500762,0.361914,-9.547683,-0.573250,1.662199,-0.061778,0.204736,0.086520,43.978038,-16.394543,-1.892148,4635825420405571600.000000,-0.526847,0.490422,-0.514781,-0.465745,-9.599225,-1.212738,-0.827709,0.109477,0.012363,-0.072634,39.693861,15.222631,19.286704,4635826923644125200.000000,0.610221,0.120407,0.707791,-0.334911
1619714435772888,-9.656056,-0.835201,1.855682,0.510291,0.026095,-0.059654,43.397320,-14.343229,1.257519,4635830037495414800.000000,0.724907,-0.304799,0.501549,0.360633,-9.534480,-0.550329,1.601660,-0.070149,0.218404,0.091643,43.982774,-16.476507,-1.985822,4635825420405571600.000000,-0.526061,0.490771,-0.515332,-0.465658,-9.640044,-1.246556,-0.907549,0.122259,0.016845,-0.073124,39.582400,15.222631,19.394157,4635826923644125200.000000,0.609922,0.120525,0.707688,-0.335628
1619714435781221,-9.656056,-0.735702,1.904355,0.520660,0.029921,-0.055693,43.329034,-14.197210,1.306192,4635829945092290600.000000,0.725573,-0.303401,0.502364,0.359336,-9.569110,-0.561042,1.517205,-0.080743,0.229216,0.094934,44.205750,-16.398029,-1.896132,4635825420405571600.000000,-0.525225,0.491160,-0.515888,-0.465575,-9.700684,-1.260163,-0.942771,0.126409,0.014954,-0.076662,39.731292,15.240838,19.556259,4635826923644125200.000000,0.609623,0.120645,0.707576,-0.336364
1619714435789554,-9.650802,-0.622419,1.888592,0.528747,0.034640,-0.055395,43.238621,-14.197210,1.474332,4635829822747050000.000000,0.726236,-0.301982,0.503201,0.358017,-9.594020,-0.678620,1.490302,-0.081179,0.235798,0.104285,44.133261,-16.230631,-1.622865,4635825420405571600.000000,-0.524359,0.491544,-0.516472,-0.465497,-9.671064,-1.273375,-0.968586,0.129491,0.014709,-0.074893,39.786333,15.407935,19.545057,4635826923644125200.000000,0.609324,0.120780,0.707458,-0.337104
