Format=7,6257,Unnamed: 2,Unnamed: 3,Waist,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,6280,Unnamed: 44,Unnamed: 45,Right Foot,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,6283,Unnamed: 58,Unnamed: 59,Left Foot,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z
1619715014943216,-9.045246,1.411664,2.096597,0.434467,-0.195800,-0.025751,44.276253,-6.665242,10.299533,4635828641631043600.000000,0.783352,0.040226,0.620048,0.016792,-9.515922,1.324611,-1.055402,0.147379,-0.124436,0.236023,37.910558,-17.572305,19.983807,4635825205657206800.000000,0.634032,-0.177431,0.730972,0.179449,-9.701153,0.130704,-2.001936,0.200846,0.269520,-0.126048,41.724903,15.369121,7.983642,4635826601521578000.000000,0.476635,0.547074,0.527678,-0.441683
1619715014951549,-9.139840,1.604368,2.193828,0.426498,-0.174951,-0.032844,44.429253,-6.582857,10.208894,4635828641631043600.000000,0.783728,0.041449,0.619527,0.015478,-9.607514,1.336675,-0.927547,0.133999,-0.121219,0.221594,37.983300,-17.450017,20.081466,4635825205657206800.000000,0.634253,-0.176434,0.730986,0.179597,-9.794544,0.387169,-1.859157,0.200437,0.266676,-0.127110,41.831058,15.475274,7.975476,4635826601521578000.000000,0.475294,0.547653,0.528121,-0.441882
1619715014959882,-9.190417,1.752593,2.291476,0.417953,-0.149395,-0.045469,44.434948,-6.426807,10.099478,4635828641631043600.000000,0.784037,0.042610,0.619088,0.014149,-9.699028,1.318329,-0.891140,0.113693,-0.115342,0.207184,37.897425,-17.371136,20.179119,4635825205657206800.000000,0.634451,-0.175537,0.730988,0.179765,-9.757593,0.574076,-1.712832,0.187604,0.265969,-0.131397,41.834607,15.584976,8.102084,4635826601521578000.000000,0.473973,0.548194,0.528595,-0.442063
1619715014968215,-9.309854,1.828474,2.365599,0.414557,-0.094929,-0.059316,44.434948,-6.338719,10.095523,4635828641631043600.000000,0.784205,0.043721,0.618828,0.012794,-9.772198,1.343021,-0.897279,0.095023,-0.111081,0.194904,37.738740,-17.450931,20.129457,4635825205657206800.000000,0.634632,-0.174730,0.730977,0.179955,-9.631313,0.663406,-1.631586,0.172650,0.265254,-0.139234,41.647044,15.654097,8.297402,4635826601521578000.000000,0.472672,0.548686,0.529113,-0.442226
1619715014976548,-9.326015,1.748745,2.274104,0.432974,-0.037332,-0.069082,44.517315,-6.335642,10.189655,4635828641631043600.000000,0.784218,0.044865,0.618756,0.011371,-9.790268,1.379437,-0.921762,0.078458,-0.107871,0.182617,37.702807,-17.615765,19.940277,4635825205657206800.000000,0.634801,-0.174005,0.730953,0.180162,-9.509330,0.618298,-1.586883,0.165556,0.266329,-0.144921,41.468233,15.723294,8.492705,4635826601521578000.000000,0.471373,0.549153,0.529658,-0.442381
1619715014984881,-9.314693,1.663313,2.223522,0.454254,0.016217,-0.077664,44.520401,-6.253297,10.181418,4635828641631043600.000000,0.784088,0.046054,0.618860,0.009875,-9.753580,1.403986,-0.970657,0.064596,-0.105210,0.171948,37.831215,-17.700735,19.898337,4635825205657206800.000000,0.634959,-0.173350,0.730917,0.180381,-9.489274,0.561463,-1.574755,0.168067,0.269180,-0.154194,41.419720,15.804699,8.557389,4635826601521578000.000000,0.470043,0.549609,0.530224,-0.442552
1619715014993214,-9.349539,1.577862,1.998240,0.452972,0.065507,-0.087239,44.590980,-6.250190,10.098630,4635828641631043600.000000,0.783828,0.047214,0.619124,0.008361,-9.667934,1.415993,-1.019417,0.049077,-0.103605,0.161256,37.916195,-17.700735,19.995990,4635825205657206800.000000,0.635109,-0.172770,0.730865,0.180619,-9.562673,0.590154,-1.656397,0.164835,0.270241,-0.163086,41.354406,15.775853,8.369614,4635826601521578000.000000,0.468699,0.550039,0.530818,-0.442730
1619715015001547,-9.468506,1.492410,1.731009,0.447748,0.060088,-0.079354,44.593643,-6.332535,10.095523,4635828641631043600.000000,0.783581,0.048377,0.619366,0.006886,-9.601090,1.348621,-1.062176,0.028788,-0.097173,0.148438,37.873238,-17.700735,19.995463,4635825205657206800.000000,0.635235,-0.172285,0.730805,0.180881,-9.660325,0.602207,-1.745808,0.154501,0.264527,-0.168420,41.273082,15.747550,8.276619,4635826601521578000.000000,0.467380,0.550426,0.531432,-0.442907
1619715015009880,-9.567053,1.536357,1.450683,0.430056,-0.013265,-0.075955,44.523064,-6.170953,10.271975,4635828641631043600.000000,0.783523,0.049493,0.619364,0.005453,-9.631830,1.263309,-1.117135,0.014932,-0.087566,0.137232,37.708038,-17.657788,19.940763,4635825205657206800.000000,0.635330,-0.171878,0.730752,0.181150,-9.651865,0.467560,-1.761911,0.149180,0.260982,-0.170550,41.305954,15.804689,8.407222,4635826601521578000.000000,0.466076,0.550791,0.532053,-0.443084
1619715015018213,-9.617652,1.561657,1.358139,0.401607,-0.098357,-0.060401,44.367491,-5.929496,10.360968,4635828641631043600.000000,0.783688,0.050560,0.619080,0.004128,-9.717339,1.220679,-1.135227,0.010681,-0.080632,0.127083,37.586594,-17.615282,19.934690,4635825205657206800.000000,0.635409,-0.171517,0.730706,0.181401,-9.566340,0.313055,-1.766029,0.158472,0.262771,-0.166618,41.383244,15.939117,8.594378,4635826601521578000.000000,0.464751,0.551184,0.532650,-0.443268
1619715015026546,-9.619433,1.574311,1.378549,0.379969,-0.164262,-0.038201,44.279360,-5.920590,10.175870,4635828641631043600.000000,0.784025,0.051615,0.618572,0.002917,-9.796599,1.251479,-1.110811,0.012829,-0.076901,0.118548,37.629541,-17.701175,19.891743,4635825205657206800.000000,0.635484,-0.171179,0.730665,0.181621,-9.493174,0.227754,-1.843529,0.183423,0.258119,-0.158067,41.301411,16.089639,8.720343,4635826601521578000.000000,0.463394,0.551635,0.533171,-0.443501
1619715015034879,-9.595913,1.680601,1.508804,0.391541,-0.167660,-0.029153,44.264492,-5.850027,9.980596,4635828641631043600.000000,0.784366,0.052731,0.618050,0.001707,-9.808556,1.355329,-1.037322,0.018711,-0.073155,0.112676,37.714989,-17.822993,19.800162,4635825205657206800.000000,0.635557,-0.170845,0.730634,0.181805,-9.456623,0.158559,-2.010520,0.224041,0.247432,-0.143456,41.191688,16.244283,8.687419,4635826601521578000.000000,0.461992,0.552176,0.533563,-0.443819
1619715015043212,-9.583257,1.684622,1.454908,0.389952,-0.164612,-0.018548,44.428712,-5.765012,10.067545,4635828641631043600.000000,0.784697,0.053871,0.617534,0.000536,-9.771939,1.458990,-0.890730,0.020285,-0.062985,0.103580,37.714568,-17.859430,19.751579,4635825205657206800.000000,0.635607,-0.170541,0.730624,0.181955,-9.481171,0.077160,-2.205822,0.267826,0.236397,-0.128509,41.212324,16.451928,8.712171,4635826601521578000.000000,0.460540,0.552814,0.533817,-0.444229
