Format=7,6257,Unnamed: 2,Unnamed: 3,Waist,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,6280,Unnamed: 44,Unnamed: 45,Right Foot,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,6283,Unnamed: 58,Unnamed: 59,Left Foot,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z
1619713871750508,-9.703045,0.097157,1.435959,0.080974,-0.142708,-0.068244,43.622070,-3.215564,13.978482,4635830144869597200.000000,-0.747693,0.078153,-0.651087,-0.104564,-9.335727,-1.075255,0.913548,0.291307,0.047763,0.031274,44.323149,-14.905239,5.028986,4635825849902301200.000000,-0.613047,0.393502,-0.561892,-0.391927,-9.789081,0.465976,-0.537126,-0.101914,-0.002356,-0.020515,41.812870,17.632938,3.409217,4635827245766672400.000000,-0.538030,-0.469597,-0.543337,0.441346
1619713871758841,-9.791172,0.167726,1.450841,0.098416,-0.130431,-0.065435,43.536617,-3.103023,13.923127,4635830144869597200.000000,-0.748111,0.077983,-0.650695,-0.104137,-9.317187,-1.008353,1.047352,0.286778,0.065236,0.046138,44.323612,-14.980407,5.103149,4635825849902301200.000000,-0.613313,0.392756,-0.562568,-0.391289,-9.752878,0.520311,-0.536707,-0.114805,-0.008509,-0.026850,41.886534,17.786186,3.509808,4635827245766672400.000000,-0.538227,-0.469253,-0.543586,0.441166
1619713871767174,-9.871275,0.178597,1.493818,0.125074,-0.136795,-0.065274,43.514370,-2.971420,14.074629,4635830184577688600.000000,-0.748555,0.077726,-0.650295,-0.103640,-9.292773,-1.011745,1.094258,0.305055,0.079508,0.062160,44.389511,-15.141024,5.286711,4635825849902301200.000000,-0.613549,0.391949,-0.563335,-0.390624,-9.728468,0.389389,-0.522006,-0.129392,-0.007513,-0.030940,41.974460,17.786186,3.679979,4635827245766672400.000000,-0.538442,-0.468870,-0.543870,0.440961
1619713871775507,-9.822965,0.179930,1.478946,0.153166,-0.146569,-0.071242,43.568222,-2.885979,14.100070,4635830252243779600.000000,-0.749036,0.077393,-0.649873,-0.103051,-9.300572,-0.981000,1.130880,0.331116,0.098092,0.077243,44.398327,-15.086429,5.482029,4635825849902301200.000000,-0.613758,0.391070,-0.564216,-0.389905,-9.706550,0.355263,-0.438634,-0.133373,-0.008400,-0.029908,42.121926,17.786186,3.488405,4635827245766672400.000000,-0.538669,-0.468478,-0.544158,0.440745
1619713871783840,-9.726640,0.190806,1.440474,0.169790,-0.147450,-0.079949,43.595298,-2.832118,14.002414,4635830252243779600.000000,-0.749529,0.077032,-0.649453,-0.102391,-9.291306,-1.062476,1.188966,0.350299,0.121072,0.102527,44.258763,-15.076143,5.419655,4635825849902301200.000000,-0.613902,0.390119,-0.565226,-0.389168,-9.753716,0.390637,-0.413388,-0.129137,-0.004200,-0.029872,41.951436,17.788682,3.409193,4635827245766672400.000000,-0.538878,-0.468103,-0.544447,0.440531
1619713871792173,-9.635319,0.169566,1.444989,0.179917,-0.137718,-0.082920,43.641468,-2.863723,13.940855,4635830252243779600.000000,-0.749999,0.076651,-0.649065,-0.101690,-9.364971,-1.149388,1.260729,0.376908,0.152081,0.121713,44.164493,-15.151280,5.236138,4635825849902301200.000000,-0.613982,0.389104,-0.566389,-0.388366,-9.754130,0.391051,-0.365808,-0.125896,-0.002064,-0.028913,41.803539,17.859430,3.503110,4635827249413246000.000000,-0.539078,-0.467741,-0.544733,0.440318
1619713871800506,-9.526775,0.132937,1.452681,0.190761,-0.122409,-0.081852,43.641468,-2.885948,13.940855,4635830252243779600.000000,-0.750430,0.076240,-0.648729,-0.100958,-9.439696,-0.998679,1.333980,0.407501,0.176614,0.141752,44.229321,-15.011306,5.459465,4635825849902301200.000000,-0.614021,0.388001,-0.567694,-0.387501,-9.765508,0.405746,-0.356917,-0.122422,-0.000036,-0.031121,41.962649,17.856943,3.494634,4635827353140854800.000000,-0.539262,-0.467386,-0.545021,0.440113
1619713871808839,-9.486496,0.069214,1.452681,0.194285,-0.094327,-0.079203,43.673086,-2.805016,13.864066,4635830252243779600.000000,-0.750784,0.075823,-0.648483,-0.100216,-9.566588,-0.783406,1.385745,0.436593,0.190718,0.164860,44.304025,-15.001423,5.836773,4635825849902301200.000000,-0.614033,0.386791,-0.569118,-0.386603,-9.753716,0.489125,-0.440296,-0.141721,-0.001141,-0.035467,42.127750,17.783699,3.592293,4635827353140854800.000000,-0.539478,-0.466975,-0.545350,0.439877
