Accelerometer-X,Accelerometer-Y,Accelerometer-Z,Gyroscope-X,Gyroscope-Y,Gyroscope-Z,Magnetometer-X,Magnetometer-Y,Magnetometer-Z,Barometer-pressure,Orientation-S,Orientation-X,Orientation-Y,Orientation-Z,Accelerometer-X,Accelerometer-Y,Accelerometer-Z,Gyroscope-X,Gyroscope-Y,Gyroscope-Z,Magnetometer-X,Magnetometer-Y,Magnetometer-Z,Barometer-pressure,Orientation-S,Orientation-X,Orientation-Y,Orientation-Z,Accelerometer-X,Accelerometer-Y,Accelerometer-Z,Gyroscope-X,Gyroscope-Y,Gyroscope-Z,Magnetometer-X,Magnetometer-Y,Magnetometer-Z,Barometer-pressure,Orientation-S,Orientation-X,Orientation-Y,Orientation-Z,jump
-7.555889,-0.633836,0.199097,-0.371553,0.122628,0.181336,43.947126,5.421511,10.83596,4.63583E+18,0.76143,0.091927,0.610426,-0.197875,-9.203613,-2.725304,-0.514249,-0.078377,0.210893,0.459638,43.675805,-2.130952,16.212189,4.63583E+18,-0.657946,0.37689,-0.63105,-0.163818,-8.508029,0.883707,-0.976165,1.600625,-0.810706,3.215711,44.471674,13.225404,1.966987,4.63583E+18,0.458278,0.606581,0.421118,-0.494673,0
-7.979343,-0.907976,-0.105136,-0.340047,0.160674,0.215804,43.830707,5.237459,10.73547,4.63583E+18,0.761289,0.091688,0.611156,-0.196266,-9.182257,-2.230152,-0.453964,-0.06983,0.193335,0.436272,43.505662,-2.216405,16.498299,4.63583E+18,-0.656991,0.376058,-0.632259,-0.164899,-8.611421,1.157368,-1.353426,1.542249,-0.765639,3.153804,44.735035,12.1209,1.591425,4.63583E+18,0.462062,0.613433,0.408668,-0.493142,0
-8.379344,-1.390063,-0.195814,-0.296015,0.151807,0.227064,43.739124,5.15718,10.825091,4.63583E+18,0.761161,0.091611,0.611816,-0.194737,-9.271509,-1.957034,-0.520331,-0.07744,0.17124,0.41371,43.575077,-2.381947,16.516617,4.63583E+18,-0.656096,0.375289,-0.633364,-0.165973,-8.542847,1.132954,-1.710305,1.403122,-0.719152,3.080911,45.0658,10.975219,1.136888,4.63583E+18,0.465874,0.619861,0.396692,-0.491294,0
-8.698638,-1.839961,-0.038095,-0.253488,0.136601,0.213801,43.775256,5.114902,10.979127,4.63583E+18,0.761043,0.091622,0.612397,-0.193363,-9.483596,-2.043961,-0.685116,-0.06596,0.137796,0.378263,43.671971,-2.621505,16.436519,4.63583E+18,-0.655328,0.374557,-0.634328,-0.166972,-8.514937,1.11204,-1.978839,1.227802,-0.677601,2.995673,45.391245,9.946955,0.770706,4.63583E+18,0.469803,0.625772,0.385299,-0.489121,0
-8.998667,-2.187841,0.275046,-0.219184,0.143003,0.182538,43.824577,5.078769,11.118082,4.63583E+18,0.760868,0.091667,0.612981,-0.192174,-9.611786,-1.86776,-0.821692,-0.049137,0.100611,0.353961,43.758189,-2.796997,16.351066,4.63583E+18,-0.6547,0.373817,-0.635163,-0.167917,-8.437574,1.11142,-2.248568,1.02201,-0.637726,2.91246,45.563313,8.775044,0.404484,4.63583E+18,0.47395,0.631118,0.374552,-0.486593,0
-9.281302,-2.606633,0.572758,-0.171415,0.152788,0.146718,43.829738,4.962357,11.313387,4.63583E+18,0.760621,0.09178,0.613571,-0.191215,-9.791053,-1.821201,-0.692808,-0.027043,0.058225,0.31745,43.454625,-2.727613,16.334272,4.63583E+18,-0.654243,0.373083,-0.635839,-0.16877,-8.211466,0.947373,-2.530501,0.833316,-0.605022,2.830723,45.746421,7.603147,0.058087,4.63583E+18,0.478299,0.635928,0.364406,-0.48377,0
-9.565348,-2.857923,0.681729,-0.095012,0.106023,0.110357,43.867751,4.870754,11.343553,4.63583E+18,0.760434,0.092004,0.613965,-0.190585,-9.962722,-1.544313,-0.740821,-0.005613,0.024509,0.284069,43.273765,-2.733692,16.516565,4.63583E+18,-0.653931,0.372354,-0.636386,-0.169528,-8.019618,0.39521,-2.786178,0.682834,-0.57486,2.753621,45.922526,6.431363,-0.084287,4.63583E+18,0.482774,0.64029,0.354773,-0.480723,0
-9.746668,-2.82607,0.768067,-0.001593,-0.011536,0.088248,43.946152,4.834631,11.153405,4.63583E+18,0.760559,0.092164,0.613953,-0.190048,-9.996329,-1.800482,-0.778971,0.009741,0.00141,0.255965,43.423195,-2.963256,16.711861,4.63583E+18,-0.653723,0.371641,-0.636836,-0.170203,-7.665085,-0.101281,-2.721129,0.572456,-0.533764,2.673763,46.039381,5.26644,-0.089549,4.63583E+18,0.487255,0.644307,0.345607,-0.4775,0
-9.619567,-2.569353,1.026671,0.094897,-0.11189,0.085573,43.928406,4.785302,11.088976,4.63583E+18,0.760901,0.092542,0.613548,-0.189802,-9.986418,-2.356831,-0.712602,0.063759,-0.030044,0.233188,43.594173,-3.127395,16.644026,4.63583E+18,-0.653697,0.370818,-0.637203,-0.170722,-7.577185,-0.879012,-2.893075,0.448043,-0.508027,2.583017,46.221324,4.206215,-0.280247,4.63583E+18,0.491791,0.647911,0.336941,-0.474155,0
-9.214463,-2.178716,1.327708,0.189809,-0.087679,0.08685,43.769711,4.785302,11.269188,4.63583E+18,0.761079,0.093455,0.613112,-0.190048,-9.894091,-1.980608,-0.696584,0.094334,-0.062089,0.211758,43.604843,-3.057183,16.455561,4.63583E+18,-0.653818,0.369946,-0.637471,-0.171151,-6.871617,-1.46611,-2.474637,0.345985,-0.48326,2.462228,46.39919,3.509305,-0.657473,4.63583E+18,0.496271,0.651112,0.328815,-0.470796,0
