Accelerometer-X,Accelerometer-Y,Accelerometer-Z,Gyroscope-X,Gyroscope-Y,Gyroscope-Z,Magnetometer-X,Magnetometer-Y,Magnetometer-Z,Barometer-pressure,Orientation-S,Orientation-X,Orientation-Y,Orientation-Z,Accelerometer-X,Accelerometer-Y,Accelerometer-Z,Gyroscope-X,Gyroscope-Y,Gyroscope-Z,Magnetometer-X,Magnetometer-Y,Magnetometer-Z,Barometer-pressure,Orientation-S,Orientation-X,Orientation-Y,Orientation-Z,Accelerometer-X,Accelerometer-Y,Accelerometer-Z,Gyroscope-X,Gyroscope-Y,Gyroscope-Z,Magnetometer-X,Magnetometer-Y,Magnetometer-Z,Barometer-pressure,Orientation-S,Orientation-X,Orientation-Y,Orientation-Z,jump
-9.6968,-0.097659,-0.433284,-0.130148,0.013386,-0.006964,41.664026,-8.980211,19.5477,4.63583E+18,0.679597,-0.193476,0.692179,0.146982,-9.371666,2.575088,0.687908,-0.005083,0.012619,-0.003956,34.955437,-30.110446,-7.50865,4.63583E+18,0.265185,-0.546789,0.414669,0.67731,-9.463282,-2.195304,0.222278,-0.033958,-0.035249,0.034804,36.212763,27.600939,2.894702,4.63583E+18,-0.529126,-0.329734,-0.627823,0.465983,0
-9.721212,-0.105897,-0.411082,-0.134947,0.026704,-0.015134,41.724903,-8.811386,19.416249,4.63583E+18,0.679395,-0.194007,0.692147,0.147365,-9.347254,2.667087,0.667791,-0.009435,0.013767,-0.00805,34.925381,-30.054626,-7.52857,4.63583E+18,0.265137,-0.546877,0.414605,0.677296,-9.480063,-2.1658,0.171419,-0.039254,-0.036094,0.032712,36.204613,27.600939,2.933835,4.63583E+18,-0.529343,-0.329657,-0.627776,0.465854,0
-9.749742,-0.156781,-0.449615,-0.136183,0.025443,-0.015662,41.712552,-8.677405,19.601404,4.63583E+18,0.6792,-0.194518,0.692117,0.147727,-9.354487,2.725867,0.675023,-0.016279,0.018099,-0.011374,35.083614,-29.999245,-7.719591,4.63583E+18,0.265076,-0.546991,0.414519,0.677281,-9.552784,-2.180034,0.17802,-0.04228,-0.036317,0.033735,36.27479,27.475337,3.031485,4.63583E+18,-0.529566,-0.329577,-0.627733,0.465715,0
-9.794456,-0.219881,-0.439467,-0.133699,0.019227,-0.014607,41.637246,-8.681671,19.763786,4.63583E+18,0.679026,-0.19501,0.692074,0.148084,-9.355166,2.718634,0.699439,-0.023697,0.019227,-0.013827,35.217003,-30.02456,-7.661728,4.63583E+18,0.265002,-0.547121,0.414408,0.677273,-9.522298,-2.204448,0.154127,-0.041881,-0.03209,0.033335,36.29261,27.384274,2.97456,4.63583E+18,-0.529778,-0.329504,-0.627699,0.465572,0
-9.822981,-0.297227,-0.435352,-0.133867,0.020667,-0.019238,41.551808,-8.752708,19.74733,4.63583E+18,0.678849,-0.19552,0.692029,0.148431,-9.327138,2.710043,0.715941,-0.030857,0.021996,-0.020492,35.195307,-30.157473,-7.529715,4.63583E+18,0.264927,-0.547278,0.414264,0.677264,-9.48058,-2.17089,0.107839,-0.038276,-0.030976,0.029731,36.418222,27.311023,2.954192,4.63583E+18,-0.529974,-0.329431,-0.627665,0.465445,0
-9.873873,-0.388721,-0.410935,-0.130314,0.029393,-0.025288,41.495163,-8.725951,19.680534,4.63583E+18,0.678652,-0.196052,0.692003,0.148754,-9.306338,2.741686,0.680683,-0.036574,0.029729,-0.024884,35.169529,-30.268698,-7.550721,4.63583E+18,0.2652,-0.547248,0.414397,0.6771,-9.472945,-2.180031,0.165283,-0.026396,-0.030131,0.033066,36.509269,27.42134,3.166722,4.63583E+18,-0.530158,-0.329396,-0.627605,0.465341,0
-9.930792,-0.447698,-0.388579,-0.129414,0.038646,-0.02956,41.566208,-8.579608,19.735117,4.63583E+18,0.678432,-0.196592,0.692002,0.149046,-9.373238,2.766784,0.643378,-0.032224,0.030344,-0.031173,35.122064,-30.354149,-7.644083,4.63583E+18,0.265137,-0.547448,0.414235,0.677062,-9.443966,-2.281724,0.163791,-0.00913,-0.025682,0.037562,36.466591,27.570368,3.222754,4.63583E+18,-0.530316,-0.329419,-0.627516,0.465265,0
-9.963296,-0.486241,-0.403096,-0.124973,0.044862,-0.033113,41.551819,-8.537338,19.63953,4.63583E+18,0.678201,-0.197133,0.692018,0.149309,-9.388179,2.739441,0.618965,-0.028148,0.032301,-0.036257,35.096283,-30.384226,-7.615179,4.63583E+18,0.265204,-0.54759,0.414163,0.676964,-9.455642,-2.297539,0.100737,0.003112,-0.024567,0.038453,36.451305,27.54298,3.155135,4.63583E+18,-0.530456,-0.329474,-0.627404,0.465218,0
-9.977562,-0.465805,-0.559884,-0.126413,0.039283,-0.032753,41.480755,-8.706202,19.570525,4.63583E+18,0.677981,-0.197682,0.692015,0.149591,-9.343649,2.651068,0.618279,-0.025696,0.036949,-0.037385,35.096283,-30.384226,-7.525433,4.63583E+18,0.265258,-0.547754,0.41409,0.676856,-9.460737,-2.169429,0.104769,0.011257,-0.023722,0.038453,36.509259,27.344179,3.060033,4.63583E+18,-0.530582,-0.329548,-0.627278,0.465192,0
-9.989639,-0.415052,-0.71805,-0.132799,0.006892,-0.031156,41.495149,-8.809372,19.61152,4.63583E+18,0.677848,-0.198228,0.691917,0.149926,-9.326456,2.65984,0.614668,-0.027336,0.034993,-0.037385,35.143739,-30.273497,-7.55862,4.63583E+18,0.26531,-0.547914,0.414009,0.676755,-9.489713,-2.097662,0.1485,0.006057,-0.022654,0.035918,36.592158,27.179853,3.116911,4.63583E+18,-0.530708,-0.329606,-0.627168,0.465155,0
-9.928495,-0.417106,-0.620292,-0.128168,-0.014934,-0.032584,41.551831,-8.66931,19.747355,4.63583E+18,0.677785,-0.198739,0.691762,0.15025,-9.397631,2.653995,0.642003,-0.028148,0.029653,-0.039461,35.224888,-30.213324,-7.711629,4.63583E+18,0.26528,-0.548122,0.413838,0.676703,-9.49736,-2.077808,0.178013,0.000047,-0.030037,0.030178,36.416836,27.323116,3.060036,4.63583E+18,-0.53085,-0.329622,-0.627061,0.465126,0
-9.814637,-0.425205,-0.504727,-0.124275,-0.002655,-0.03471,41.454055,-8.691787,19.635318,4.63583E+18,0.67769,-0.199257,0.691641,0.150549,-9.428415,2.533998,0.643384,-0.022236,0.029156,-0.04059,35.36569,-30.268678,-7.776116,4.63583E+18,0.265268,-0.548324,0.413681,0.67664,-9.516674,-2.075258,0.144482,-0.008673,-0.033734,0.026305,36.307911,27.426941,3.049301,4.63583E+18,-0.531006,-0.329602,-0.626968,0.465087,0
-9.747555,-0.431481,-0.585955,-0.131023,0.005161,-0.031505,41.307684,-8.752708,19.483015,4.63583E+18,0.677584,-0.199702,0.691566,0.150786,-9.329222,2.549273,0.626877,-0.015075,0.031292,-0.03713,35.417977,-30.298775,-7.586329,4.63583E+18,0.265259,-0.548517,0.413554,0.676564,-9.463812,-2.075258,0.085979,-0.02167,-0.035871,0.019719,36.476158,27.451903,3.119474,4.63583E+18,-0.531173,-0.329531,-0.626905,0.465032,0
-9.710936,-0.518868,-0.583903,-0.128348,0.004811,-0.027762,41.277654,-8.726027,19.497382,4.63583E+18,0.677478,-0.200129,0.691494,0.151025,-9.356694,2.580063,0.670019,-0.014893,0.030661,-0.035941,35.358329,-30.195987,-7.301281,4.63583E+18,0.265393,-0.548619,0.413547,0.676434,-9.44853,-2.055936,0.150535,-0.033866,-0.041389,0.014777,36.524551,27.454451,3.060012,4.63583E+18,-0.531361,-0.329409,-0.62686,0.464964,0
-9.676365,-0.553438,-0.575801,-0.122828,0.009273,-0.020455,41.521808,-8.594012,19.552047,4.63583E+18,0.677332,-0.200643,0.691409,0.151385,-9.455045,2.465074,0.695822,-0.013255,0.029908,-0.032166,35.280788,-30.140079,-7.328869,4.63583E+18,0.265474,-0.548739,0.413514,0.676325,-9.525811,-2.050844,0.238525,-0.04646,-0.047797,0.007969,36.39897,27.512411,2.972022,4.63583E+18,-0.53157,-0.32923,-0.626834,0.464887,0
