Format=7,6257,Unnamed: 2,Unnamed: 3,Waist,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,6280,Unnamed: 44,Unnamed: 45,Right Foot,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,6283,Unnamed: 58,Unnamed: 59,Left Foot,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z
1619712074916273,-8.105457,-1.759857,2.028161,-0.022310,0.072323,0.054210,45.364441,-1.597352,8.489081,4635829500624502800.000000,0.793530,-0.048153,0.603302,0.063384,-9.441868,0.929233,-0.840090,0.001555,0.013433,0.195763,39.820549,-19.165623,13.474017,4635824668786294800.000000,0.573481,-0.360797,0.626851,0.384712,-9.398096,-0.224072,0.335940,0.075683,0.148283,0.190896,40.481354,19.553694,-3.345470,4635826494147395600.000000,-0.454105,-0.525380,-0.464351,0.549675
1619712074924606,-8.365275,-1.500125,2.045563,0.009424,0.075695,0.015901,45.350678,-1.649817,8.726648,4635829470163376100.000000,0.793301,-0.048106,0.603603,0.063422,-9.581326,0.929248,-0.935896,-0.026670,0.006571,0.173332,39.827947,-19.261797,13.381167,4635824668786294800.000000,0.573115,-0.360380,0.627107,0.385231,-9.587777,-0.338349,0.125858,0.029919,0.126212,0.182739,40.727236,19.191132,-3.320414,4635826494147395600.000000,-0.454136,-0.526077,-0.464139,0.549162
1619712074932939,-8.626996,-1.163430,2.099586,0.043317,0.069119,-0.013711,45.204014,-1.562723,8.627259,4635829285876138000.000000,0.793104,-0.048020,0.603884,0.063277,-9.740022,0.748358,-1.062779,-0.045574,0.001262,0.154138,39.788370,-19.427892,13.461060,4635824668786294800.000000,0.572765,-0.360049,0.627290,0.385762,-9.586272,0.135975,0.133955,-0.066522,0.114869,0.165157,40.715803,18.913382,-3.175231,4635826494147395600.000000,-0.454360,-0.526531,-0.464163,0.548520
1619712074941272,-8.778657,-0.957465,2.181567,0.062541,0.076881,-0.032499,45.216123,-1.405679,8.532975,4635829285876138000.000000,0.792896,-0.047915,0.604193,0.063014,-9.809941,0.693596,-1.177440,-0.041143,-0.009060,0.138344,39.700344,-19.347300,13.708123,4635824668786294800.000000,0.572474,-0.359733,0.627432,0.386257,-9.634129,0.722634,0.400588,-0.224771,0.103695,0.143547,40.384669,19.045070,-3.052495,4635826573969249300.000000,-0.454904,-0.526618,-0.464576,0.547636
1619712074949605,-8.975583,-0.910369,2.228768,0.081463,0.098554,-0.033736,45.299840,-1.342814,8.532975,4635829285876138000.000000,0.792633,-0.047802,0.604574,0.062754,-9.807357,0.663659,-1.213345,-0.031366,-0.025307,0.125333,39.706223,-19.147545,13.700460,4635824668786294800.000000,0.572261,-0.359401,0.627532,0.386721,-9.728642,0.721555,0.887516,-0.349357,0.097230,0.121119,40.456822,18.932196,-3.172607,4635826601521578000.000000,-0.455681,-0.526409,-0.465308,0.546568
1619712074957938,-9.259832,-0.858177,2.190414,0.097495,0.113526,-0.021994,45.374817,-1.330707,8.545083,4635829285876138000.000000,0.792337,-0.047568,0.605014,0.062433,-9.795149,0.671765,-1.149365,-0.023663,-0.037869,0.109052,39.794264,-19.228090,13.394188,4635824668786294800.000000,0.572118,-0.359073,0.627588,0.387144,-9.762788,0.226859,1.406463,-0.365942,0.102484,0.108215,40.461937,18.927081,-3.213682,4635826601521578000.000000,-0.456455,-0.526155,-0.466115,0.545478
1619712074966271,-9.554591,-0.706537,2.145049,0.105293,0.113244,-0.002026,45.436072,-1.269453,8.618426,4635829316259951600.000000,0.792038,-0.047257,0.605458,0.062156,-9.819916,0.740190,-1.162637,-0.019001,-0.055893,0.089180,39.832756,-19.376083,13.304190,4635824668786294800.000000,0.572062,-0.358757,0.627580,0.387534,-9.829430,-0.226145,1.901029,-0.288275,0.120555,0.104953,40.089302,19.281570,-2.929302,4635826601521578000.000000,-0.457015,-0.526082,-0.466786,0.544505
1619712074974604,-9.765807,-0.535514,2.136180,0.100275,0.100708,0.029253,45.328161,-1.342814,8.620154,4635829500624502800.000000,0.791760,-0.046883,0.605866,0.062001,-9.787412,0.769066,-1.196326,-0.009748,-0.072920,0.067594,39.736640,-19.409771,13.571893,4635824668786294800.000000,0.572099,-0.358447,0.627513,0.387874,-9.942088,-0.529169,2.171570,-0.157197,0.141123,0.119760,40.565746,19.007497,-2.768618,4635826521731764200.000000,-0.457280,-0.526334,-0.467166,0.543713
